MR-ID,images-src,product_name,price,sold-status
"MR12485","http://www.metroretrofurniture.com/images/dresser/acd85secretarydeskdresser08_t.jpg","Duncan Phyfe Style Mahogany Chest Dresser SOLD","960","SOLD"
"MR11586","http://www.metroretrofurniture.com/images/miscelaneous/CON205glasspicture05_t.jpg","Vintage 1960s Acrylic Candelabrum Candle Holder PRICE REDUCED ON HOLD","179","SOLD"
"MR11444","http://www.metroretrofurniture.com/images/tablesII/abr47woodendtable01_t.jpg","(2) Vintage Mid Century Walnut End Side Tables","795","SOLD"
"MR11729","http://www.metroretrofurniture.com/images/lamp/abv60whitelamp02_t.jpg","32"" Vintage Ceramic Decorative Table Lamp","199","null"
"MR12057","http://www.metroretrofurniture.com/images/dining/aby69Bamboodiningset05_t.jpg","Vintage Rattan Dining Table and Chairs","1295","null"
"MR11353","http://www.metroretrofurniture.com/images/knoll2/aba83bentwoodarmchair06_t.jpg","(2) Knoll Stephens Bent Wood Chair","795","SOLD"
"MR11183","http://www.metroretrofurniture.com/images/rugs/aav85rug03_t.jpg","6ft x 9ft Hand Knotted Indian Wool Rug 70% OFF","1095","SOLD"
"MR11332","http://www.metroretrofurniture.com/images/chair/abp05kineticblackofficechairs03_t.jpg","Kinetics Black Chrome Office Chairs ( abp05 )","199","null"
"MR12236","http://www.metroretrofurniture.com/images/organic%20table/aca97_13_t.jpg","Organic Biomorphic Style Table with Solid Brass Legs SOLD","236","SOLD"
"MR11562","http://www.metroretrofurniture.com/images/dresser/abs54conantballdresser03_t.jpg","Vintage Russel Wright Modernmates Conant Ball Birch 7 Drawer Dresser (SOLD)","891","SOLD"
"MR11931","http://www.metroretrofurniture.com/images/tables/abx56expandablelaminatetable02_t.jpg","32""-60"" Mid Century Modern Expandable Wooden Dining Game Table SOLD","795","SOLD"
"MR11929","http://www.metroretrofurniture.com/images/dresser/abx96paulmccobbblackdresser01_t.jpg","Vintage Paul McCobb for Calvin Dresser  HOLD","4900","SOLD"
"MR12075","http://www.metroretrofurniture.com/images/sidetable/abz47milostyletable06_t.jpg","Vintage Milo Baughman Style Side Table SOLD","1200","SOLD"
"MR11816","http://www.metroretrofurniture.com/images/plycraft/abs25whiteplycraftchair03_t.jpg","Vintage Eames Style Plycraft Lounge and Ottoman New White Leather","2900","null"
"MR12094","http://www.metroretrofurniture.com/images/chair/acb22thonetstylerockingchair02_t.jpg","Vintage Leather and Bentwood Rocking Chair SOLD","795","SOLD"
"MR11435","http://www.metroretrofurniture.com/images/thonet/abr15thonetbamboosidetable02_t.jpg","Vintage Thonet Bamboo Circular Cane Side Table ( abr15 )","600","null"
"MR12084","http://www.metroretrofurniture.com/images/credenza/aca64midcenturycredenza05_t.jpg","72"" Vintage Mid Century Modern Scandinavian Teak Buffet","2320","null"
"MR11242","http://www.metroretrofurniture.com/images/tables/abp33greenlaminatetoptabledesk03_t.jpg","8ft Vintage Green Laminate Table  ( abp33 ) SOLD","495","SOLD"
"MR11454","http://www.metroretrofurniture.com/images/chair4/abq69wardbennetchairsblack01_t.jpg","(2) Ward Bennett Brickel Associates Guest Arm Chairs ( abq69 )","2900","null"
"MR12292","http://www.metroretrofurniture.com/images/hermanmiller3/con_dcmchairs16_t.jpg","(4) Herman Miller Eames DCM Chairs Side Dining Set PRICE REDUCED","1260","SOLD"
"MR11172","http://www.metroretrofurniture.com/images/dresser/abn78Jotdesk1206_t.jpg","Jofco Walnut Cabinet Credenza","795","SOLD"
"MR11567","http://www.metroretrofurniture.com/images/conantball/abs64scanddropleafdiningtable01_t.jpg","Vintage Russel Wright Conant Ball Birch Drop Leaf Dining Table SOLD","950","SOLD"
"MR11141","http://www.metroretrofurniture.com/images/rugs/aav81rug05_t.jpg","9ft x 13ft Hand Knotted Iran Kashmar Rug 70% OFF ( aav81 )","1799","null"
"MR12431","http://www.metroretrofurniture.com/images/cabinet/acb20kitchencabinetlamtop05_t.jpg","Vintage Mid Century Cupboard Side Board","1520","null"
"MR12056","http://www.metroretrofurniture.com/images/stand/abj84stackingtables04_t.jpg","15"" Mid Century Wood and Slate Pedestal Stand","295","null"
"MR12438","http://www.metroretrofurniture.com/images/dresser/acf29coatrackvanity04_t.jpg","Mid Century Hall Tree Coat Rack Vanity SOLD","1900","SOLD"
"MR11667","http://www.metroretrofurniture.com/images/chair/royalmetaltaskstools02_t.jpg","Vintage Industrial Age Drafting Stool SOLD","395","SOLD"
"MR11966","http://www.metroretrofurniture.com/images/dining/aby23magistrottiresintablechairs03_t.jpg","Vintage Vico Magistretti for Artemide Dining Set","2200","null"
"MR11585","http://www.metroretrofurniture.com/images/miscelaneous/con202redchairs07_t.jpg","A Set of 6 Warren McArthur for Mayfair Folding Chairs","1800","null"
"MR11619","http://www.metroretrofurniture.com/images/sidetable/abs46tradrectangularsidetable05_t.jpg","2ft Mid Century Councill Mahogany Chippendale Lamp Table 1404 ( abs46 ) SOLD","495","SOLD"
"MR11415","http://www.metroretrofurniture.com/images/chair/abr21lostcityartsslipperchairs05_t.jpg","(2) Vintage Lost City Arts Slipper Chairs PRICE REDUCED","1195","SOLD"
"MR11469","http://www.metroretrofurniture.com/images/chairIII/aas99pairofpurplearmchairs05_t.jpg","Pair Vintage Mid-Century Armchairs ( aas99 )","595","null"
"MR12000","http://www.metroretrofurniture.com/images/sidetable/aby30organicmidcenturysidetables03_t.jpg","(2) Vintage Mid Century Modern Walnut Curved End Tables","2900","null"
"MR11500","http://www.metroretrofurniture.com/images/chair/aae65darkmahoganyloungetchair06_t.jpg","Artesian LCM Lounge Chair Replica ( aae65 )","299","null"
"MR11575","http://www.metroretrofurniture.com/images/conantball/abstwocanewooddiningchairs02_t.jpg","(2) Vintage Russel Wright Conant Ball Modernmates Birch Dining Chairs SOLD","800","SOLD"
"MR11976","http://www.metroretrofurniture.com/images/chair/aby64blackfabricarmchairs03_t.jpg","(2) Vintage Ward Bennett Brickel Arm Chairs","1700","SOLD"
"MR11411","http://www.metroretrofurniture.com/images/saarinen/abr19saarinensidetable03_t.jpg","(2) 20"" Vintage 1960s Knoll Saarinen Side Tables","1900","SOLD"
"MR12114","http://www.metroretrofurniture.com/images/nightstands/acb40setofrosewoodnightstands02_t.jpg","Pair of Deco Style Rosewood Side Tables","1900","SOLD"
"MR12255","http://www.metroretrofurniture.com/images/chair/aca89midcentchair05_t.jpg","Vintage Mid Century Modern Wood Side Chair","130","null"
"MR11859","http://www.metroretrofurniture.com/images/wardbennett/abx21warsbennettcanechairs13_t.jpg","(4) Ward Bennett Brickel Cane Side Chairs","4800","SOLD"
"MR11625","http://www.metroretrofurniture.com/images/tables/abt75reclaimedwoodparsontable04_t.jpg","63"" Vintage Patchwork Reclaimed Wood Console Parsons Style Table ( abt75 )","2900","null"
"MR11907","http://www.metroretrofurniture.com/images/chairIII/abx23hmillergreen03_t.jpg","(1) French Style Olive Arm Chair","375","null"
"MR12330","http://www.metroretrofurniture.com/images/interoyal/acd28interoyal61_t.jpg","Vintage Walnut Mid Century Modern Credenza Sold","1495","SOLD"
"MR11721","http://www.metroretrofurniture.com/images/sofa/abv79paceblacksofa02_t.jpg","9ft Vintage Pace Black Leather Sofa SOLD","3900","SOLD"
"MR11755","http://www.metroretrofurniture.com/images/granite/abr57marbletopchromebase01_t.jpg","66"" Vintage Knife Edge Granite and Stainless Steel Dining Table","2320","null"
"MR11020","http://www.metroretrofurniture.com/images/rugs/aaq76redrug04_t.jpg","10ft x 13ft Mahal Hand Knotted Wool Rug 70% OFF ( aaq76 )","3695","null"
"MR11374","http://www.metroretrofurniture.com/images/credenza/abo24brassglasstwotierconsoletable04_1_t.jpg","Vintage Glass Brass 2-Tier Console Table ( abo24 )","1200","null"
"MR11122","http://www.metroretrofurniture.com/images/bookcase/abn19chromeandwoodbookshelf002_t.jpg","(2) Vintage Chrome with Black Wood Bookshelf ( abn19 )","1995","null"
"MR12192","http://www.metroretrofurniture.com/images/desksIII/CON257%200001_t.jpg","Vintage Ib Kofod-Larsen Teak & Walnut Floating Top Vanity Desk SOLD","2100","SOLD"
"MR11892","http://www.metroretrofurniture.com/images/tables/abx76danishteakendtable04_t.jpg","24"" Vintage Mid Century Modern Walnut Side End Table","695","null"
"MR11654","http://www/#metroretrofurniture#com/images/outdoor/irongates04_t#jpg","O:outdoorirongates03.jpg","1900","SOLD"
"MR11788","http://www.metroretrofurniture.com/images/chandelier/aar78paulevanschandelier15_t.jpg","Ceiling Chandelier In the manner of Paul Evans made by Feldman Co","2400","null"
"MR12426","http://www.metroretrofurniture.com/images/credenza2/ace99waringgiddocredenza03_t.jpg","Mid Century Modern Waring and Gillow Sideboard Buffet Credenza","1520","null"
"MR12313","http://www.metroretrofurniture.com/images/miscelaneous/aaj46darktrashcan91_t.jpg","Vintage Mid Century Dark Walnut Wastebasket","280","null"
"MR12244","http://www.metroretrofurniture.com/images/hermanmiller3/aal25orangehermanmillerchair10_t.jpg","Herman Miller Eames Aluminum Group Chair","900","SOLD"
"MR11443","http://www.metroretrofurniture.com/images/coffeetable/abr31roundstainlesssteelcoffeetable03_t.jpg","30"" Vintage Brueton PBLR Stainless Steel Glass Table","1500","SOLD"
"MR12490","http://www.metroretrofurniture.com/images/sofa/acg18hmillerbluecompactsofa05_t.jpg","Eames for Herman Miller Vintage Compact Folding Sofa","3900","null"
"MR11197","http://www.metroretrofurniture.com/images/steelcase/abn79steelcaseofficechairfabric02_t.jpg","Vintage Mid Century Steelcase Secretary Chair Stool 43-47"" ( abn79 )","149","null"
"MR12328","http://www.metroretrofurniture.com/images/tablesIII/acd52glassgreekkeycoffeetable89_t.jpg","Vintage Metal and Glass Greek Key Design Coffee Table","900","SOLD"
"MR11970","http://www.metroretrofurniture.com/images/glass/aby55arcorocrubyglasswarea01_t.jpg","28 Pieces of Arcoroc Glass Stemware Set","99","SOLD"
"MR12003","http://www.metroretrofurniture.com/images/chair/abz10hmillereamesblueshell04_t.jpg","Vintage Herman Miller Eames Upholstered Shell Armchair","595","SOLD"
"MR11260","http://www.metroretrofurniture.com/images/chairII/abp60zographosredfabricwoodframe04_t.jpg","(2) Vintage Nicos Zographos Cinnamon Armchairs","2500","SOLD"
"MR11992","http://www.metroretrofurniture.com/images/chairIII/dakotajacksonlibrarysidechair45_t.jpg","Dakota Jackson Library Side Chairs","6900","null"
"MR11600","http://www.metroretrofurniture.com/images/lamp/abs49mustardlamp02_t.jpg.JPG","Vintage Mustard Yellow Ceramic Table Lamp  SOLD","76","null"
"MR11381","http://www.metroretrofurniture.com/images/ottoman/abc44danishstool03_t.jpg","Vintage Danish Foot Rest Ottoman Low Stool ( abc44 ) SOLD","395","SOLD"
"MR11518","http://www.metroretrofurniture.com/images/drafting/abj69lighttable02_t.jpg","Vintage Drafting Light Table Desk Wood Glass ( abj69 )","995","null"
"MR12182","http://www.metroretrofurniture.com/images/miscelaneous/aby83asianCloisonn%C3%A9ducks08_t.jpg","(2) Pair of Vintage Asian Cloisonné Ducks","99","null"
"MR11984","http://www.metroretrofurniture.com/images/tables/aby39dillinghamendtable05_t.jpg","Vintage Mid Century Modern Danish Style Dillingham Side Table","695","null"
"MR12081","http://www.metroretrofurniture.com/images/magazine%20rack/abz50vintage%20magrack06_t.jpg","Vintage Mid Century Magazine Rack","199","null"
"MR11643","http://www.metroretrofurniture.com/images/dresser/con196dresser05_t.jpg","Mid-Century Modern Broyhill Brasilia Walnut Buffet REDUCED 20%","1039","SOLD"
"MR11191","http://www.metroretrofurniture.com/images/lamp/abn99rattanandchrometablelamp01_t.jpg","(2) Vintage Rattan Table Lamps","299","SOLD"
"MR11687","http://www.metroretrofurniture.com/images/miscelaneous/whynotmountedcoatrackclear01_t.jpg","23"" Zerodisegno Why Not Mounted Coat Rack","132","null"
"MR12024","http://www.metroretrofurniture.com/images/dining/aby91centurytableandchairs11_t.jpg","Century Furniture Chin Hua Dining Table and Chairs Set","5900","null"
"MR12115","http://www.metroretrofurniture.com/images/credenza2/acb34rosewoodconsoles07_t.jpg","(1)  Deco Rosewood Console Table","1900","SOLD"
"MR11317","http://www.metroretrofurniture.com/images/cabinet/abp03wood36infilingcabinet06_t.jpg","3ft Vintage Mid Century Modern Mahogany Filing Cabinet ( abp03 )","495","null"
"MR11943","http://www.metroretrofurniture.com/images/knoll2/abx41donpetitcheckeredchairs02_t.jpg","(2) Knoll Don Petitt 1105 Side Chair Bent Wood SOLD","595","SOLD"
"MR11865","http://www.metroretrofurniture.com/images/sidetable/abx11walnutendtabke02_t.jpg","Vintage Solid Walnut End Side Table Night Stand Refinished","595","null"
"MR11022","http://www.metroretrofurniture.com/images/rugs/aaq60orangerug04_t.jpg","6ft x 6ft Indian Nepali Wool Hand Knotted Rug 70% OFF ( aaq60 )","795","null"
"MR11915","http://www.metroretrofurniture.com/images/credenza/abx52jensrisomcredenzawithshelves05_t.jpg","97"" Vintage Jens Risom Walnut Kneehole Credenza","6900","null"
"MR11528","http://www.metroretrofurniture.com/images/saarinen/abr09saarinenchairblack01_t.jpg","Vintage Black Leather Knoll Saarinen Executive Chair","399","SOLD"
"MR11366","http://www.metroretrofurniture.com/images/chair4/abp100greenfabricblackwoodstendigchairs04_t.jpg","Stendig Classic Arm Side Chair ( abq100)","295","null"
"MR11146","http://www.metroretrofurniture.com/images/chair/abn73knolltaskchair04_t.jpg","Navy Blue Knoll Hannah Morrison Swivel Task Chair Aluminum Base ( abn73 )","800","null"
"MR12347","http://www.metroretrofurniture.com/images/flat%20files/ace81shawwalkermetallegalfile92_t.jpg","Vintage Mid Century Shaw Walker Metal Legal File Drawer","2900","null"
"MR12478","http://www.metroretrofurniture.com/images/chair5/acf57rosewoodchairdesigninsofamerica07_t.jpg","Mid Century Modern Plycraft Swivel Desk Chair","900","null"
"MR11821","http://www.metroretrofurniture.com/images/desk/abt22stowedavisdeskblacktop04_t.jpg","6ft Vintage Stow Davis Leather Wood Desk","2900","null"
"MR11017","http://www.metroretrofurniture.com/images/coffeetable/mr11017carraramarbletop30indiameter04_t.jpg","(1) Edward Wormley Dunbar Bentwood Marble Coffee Table ( abn01 ) SOLD","1900","SOLD"
"MR11870","http://www.metroretrofurniture.com/images/filingcabinet/abu412tonedutilityshelfcastorsmetal01_t.jpg","52"" Haworth Metal Utility Storage Cart on Casters","395","null"
"MR12405","http://www.metroretrofurniture.com/images/danishchair/ace20purpledanishchair89_t.jpg","Mid Century Modern Purple Danish Armchair","495","null"
"MR12492","http://www.metroretrofurniture.com/images/miscelaneous/acf48metawateapotset02_t.jpg","Vintage 3 Piece Pewter Tea Set","295","null"
"MR12149","http://www.metroretrofurniture.com/images/hmII/acc34hmillerebonizedcontable03_t.jpg","Eames Black Laminate Conference Table","1900","SOLD"
"MR11017","http://www.metroretrofurniture.com/images/coffeetable/mr11017carraramarbletop30indiameter02_t.jpg","(1) Edward Wormley Dunbar Bentwood Marble Coffee Table ( abn01 ) SOLD","1900","SOLD"
"MR11519","http://www.metroretrofurniture.com/images/saarinen/abs07redsaarinenchair0002_t.jpg","Vintage Red Knoll Saarinen Executive Task Chair  ( abs07 ) SOLD","1100","SOLD"
"MR11985","http://www.metroretrofurniture.com/images/dresser/aby49teakdresser05_t.jpg","Vintage Mid Century Modern Teak Dresser","1495","null"
"MR11562","http://www.metroretrofurniture.com/images/dresser/abs54conantballdresser02_t.jpg","Vintage Russel Wright Modernmates Conant Ball Birch 7 Drawer Dresser (SOLD)","891","SOLD"
"MR12158","http://www.metroretrofurniture.com/images/danishtables/acb100danishsolidteak18_t.jpg","108"" Danish IC Interform Collection Solid Teak Table with 4 Chairs","2900","null"
"MR11396","http://www.metroretrofurniture.com/images/knoll2/abp65yellowknollsofa04_t.jpg","Vintage Knoll Pfister L Shaped Sectional Sofa ( abp65 )","7900","null"
"MR12174","http://www.metroretrofurniture.com/images/stools/acc53hmillereamesstool03_t.jpg","Eames Herman Miller Time Life Stool","1200","SOLD"
"MR12320","http://www.metroretrofurniture.com/images/desk/aby43hmillerlshape07_t.jpg","Vintage Mid Century Modern Herman Miller George Nelson L Shaped Executive Desk","7900","SOLD"
"MR11679","http://www.metroretrofurniture.com/images/Credenza2/abr85burledmetalconftable06_t.jpg","15ft Brochsteins Boat Shaped Burl Wood Conference Table Solid Brass Base ( abr85 )","11900","null"
"MR11060","http://www.metroretrofurniture.com/images/miscelaneous/abn50late70shartmanluggage03_t.jpg","Vintage Hartmann Peanut Butter Leather Luggage","750","SOLD"
"MR12293","http://www.metroretrofurniture.com/images/drexel/abh36drexeldresserforher08_t.jpg","Vintage Edward Wormley for Drexel White Lacquer Dresser HOLD","2900","SOLD"
"MR11990","http://www.metroretrofurniture.com/images/modernica/aby95cinnamonmodernicawdowelbarstools56_t.jpg","(1) Terracotta Fiberglass Shell on Walnut Dowel Swivel Barstool Base SOLD","400","SOLD"
"MR10","http://www.metroretrofurniture.com/images/chair/acb100miessidechairs03_t.jpg","2 Vintage Mies Van Der Rohe MR10 Tubular Side Chairs PRICE REDUCED","499","SOLD"
"MR12467","http://www.metroretrofurniture.com/images/loungeII/ace35hickorychair01_t.jpg","Mid Century Hickory Traditional Townsend Wing Chair","1520","null"
"MR12071","http://www.metroretrofurniture.com/images/bedset/aca58teakdanishbed03_t.jpg","Vintage Mid Century Modern Danish Teak Bed King Sized","3920","null"
"MR11675","http://www.metroretrofurniture.com/images/Credenza2/abu93burledwoodcredenza02_t.jpg","8ft Brochsteins Custom Made Burl Credenza Side Board Cabinet ( abu93 )","3900","null"
"MR11625","http://www.metroretrofurniture.com/images/tables/abt75reclaimedwoodparsontable02_t.jpg","63"" Vintage Patchwork Reclaimed Wood Console Parsons Style Table ( abt75 )","2900","null"
"MR12050","http://www.metroretrofurniture.com/images/tables/aby04teaktable03_t.jpg","59"" Vintage Mid Century Modern Teak Expandable Dining Table","2320","null"
"MR11934","http://www.metroretrofurniture.com/images/tables/aby11marblerjgibbingstable03_t.jpg","(2) Vintage T.H. Robsjohn-Gibbings for Widdicomb Cocktail Tables SOLD","8900","SOLD"
"MR12283","http://www.metroretrofurniture.com/images/heywoodII/acc55heywoodcabinet06_t.jpg","Vintage Heywood Wakefield Kohinoor Vanity 1949-51","900","null"
"MR11146","http://www.metroretrofurniture.com/images/chair/abn73knolltaskchair07_t.jpg","Navy Blue Knoll Hannah Morrison Swivel Task Chair Aluminum Base ( abn73 )","800","null"
"MR12039","http://www.metroretrofurniture.com/images/credenza/abz43amofmartinsvillecredenza05_t.jpg","72"" Vintage Mid Century Modern American of Martinsville Credenza","2200","SOLD"
"MR11150","http://www.metroretrofurniture.com/images/lamp/abn70lightolierfloorlamp08_t.jpg","White Vintage Lightolier Floor Lamp ( abn70 )","695","null"
"MR11323","http://www.metroretrofurniture.com/images/sidetable/aaw19smallsidesquaretable03_t.jpg","Modern Kusch German Wooden Coffee Side End Table ( aaw19)","195","null"
"MR12158","http://www.metroretrofurniture.com/images/danishtables/acb100danishsolidteak15_t.jpg","108"" Danish IC Interform Collection Solid Teak Table with 4 Chairs","2900","null"
"MR11970","http://www.metroretrofurniture.com/images/glass/aby55arcorocrubyglasswarea02_t.jpg","28 Pieces of Arcoroc Glass Stemware Set","99","SOLD"
"MR12063","http://www.metroretrofurniture.com/images/knoll2/aca17knollstylecredenza03_t.jpg","71""  Vintage Florence Knoll Walnut and Cane Credenza Buffet","5900","null"
"MR11612","http://www.metroretrofurniture.com/images/constant%20contact/aav38gardnerchairs01_t.jpg","Spring Sale","399","SOLD"
"MR11648","http://www.metroretrofurniture.com/images/chair/abt93hbfarmchairswoodfabric08_t.jpg","(2) Vintage Mid Century Modern HBF Lounge Arm Chairs ( abt93 )","995","null"
"MR12073","http://www.metroretrofurniture.com/images/jensrisom/aby36jensrisomdesk15_t.jpg","Jens Risom Mid Century Walnut Black Leather Top Executive Desk","6900","SOLD"
"MR11008","http://www.metroretrofurniture.com/images/coffeetable/%20abn20lanecoffeetable440_t.jpg","21"" Vintage  Lane Coffee Table","395","null"
"MR11140","http://www.metroretrofurniture.com/images/rugs/aav79rug02_t.jpg","6ft x 13ft Hand Knotted Pakistan Kilim Rug 70% OFF ( aav79 )","895","null"
"MR11183","http://www.metroretrofurniture.com/images/rugs/aav85rug02_t.jpg","6ft x 9ft Hand Knotted Indian Wool Rug 70% OFF","1095","SOLD"
"MR12443","http://www.metroretrofurniture.com/images/artdeco/acf22decoconsole03a_t.jpg","Vintage French Art Deco Console Tables","3900","null"
"MR11115","http://www.metroretrofurniture.com/images/chair/abj31martinbrattrudbriankaneflexchairtable06_t.jpg","(1) Martin Brattrud Brian Kane Flex Chairs with Table ( abj31 )","695","null"
"MR11755","http://www.metroretrofurniture.com/images/granite/abr57marbletopchromebase04_t.jpg","66"" Vintage Knife Edge Granite and Stainless Steel Dining Table","2320","null"
"MR11728","http://www.metroretrofurniture.com/images/hermanmiller/abv89hermanmilleralumgroupchairs06_t.jpg","(6) Herman Miller Eames Aluminum Group Dining Side Chairs","3900","SOLD"
"MR12074","http://www.metroretrofurniture.com/images/rugs/aca70orientalrug01_t.jpg","3.5ft x 6ft Vintage Bokhara Rug","120","null"
"MR12376","http://www.metroretrofurniture.com/images/stand/ace16telephonetable100_t.jpg","Mid Century Modern Danish Telephone Stand","720","null"
