MR-ID,images-src,product_name,price,sold-status
"MR2436","","Vintage 1970s Peter Protzmann Herman Miller Desk Set","2500","SOLD"
"MR2167","","Knoll Reff Desk & Credenza Set Enron","1000","SOLD"
"MR2771","http://www.metroretrofurniture.com/images/chair/warrenmcarthurfoldingchair6_t.jpg","(1) Vintage Aluminum  Warren McArthur Folding Chair","399","SOLD"
"MR2356","","","null","SOLD"
"MR2124","","SOLD 3 Thonet Club Tub Lounge Chairs","349","SOLD"
"MR2891","http://www.metroretrofurniture.com/images/chairIII/aq96goodformchairs03_t.jpg","(1) GF Office Furniture Aluminum Arm Chair Blue","199","SOLD"
"MR2348","http://www.metroretrofurniture.com/images/knoll/hannahmorrisontwoblue2_t.jpg","Mid Century Modern Knoll Hannah Morrison Settee Lounge","1500","null"
"MR2206","","2 Knoll Sottsass Mandarin Side Chairs Leather","399","SOLD"
"MR2209","","2 Knoll Pfister Lounge Chairs Gray","595","SOLD"
"MR2622","http://www.metroretrofurniture.com/images/conference/15ftamericancherrytable09_t.jpg","Vintage 15ft Boatshaped Conference Table American Black Cherry","3495","SOLD"
"MR2439","","Danish Inspirations 48"" Dining Table Eames Era","250","SOLD"
"MR2514","","Pair of  Probber Gray Modular Lounge Chairs","1195","SOLD"
"MR2401","","Jens Risom Knoll 41"" Credenza Walnut","400","SOLD"
"MR2370","","","null","SOLD"
"MR2998","","Modern Desk With Chrome Trim & Legs","695","SOLD"
"MR2473","","Pederson Fox Enron Drawing - Mechanical Level","45","null"
"MR2393","","Vintage Knoll Stephens 7ft Credenza","995","SOLD"
"MR2727","http://www.metroretrofurniture.com/images/art/argoandsirens02_t.jpg","Framed Modern Art Lithograph Honey Beeman","399","null"
"MR2980","","John Stuart Buffet Vintage Art Deco Mid Century","995","SOLD"
"MR2265","","Scandinavian Nesting Tables Jens Risom Style","259","SOLD"
"MR2560","","Knoll Don Petit Side Chair Green","199","SOLD"
"MR2358","","Vintage Thonet Tandem Seating Sofa 2 Seater Yellow","150","SOLD"
"MR2799","","Modern Knoll Hannah Morrison Settee Red","600","SOLD"
"MR2727","http://www.metroretrofurniture.com/images/art/argoandsirens01_t.jpg","Framed Modern Art Lithograph Honey Beeman","399","null"
"MR2589","","2 Modern Bernhardt Design Aria Chairs","425","SOLD"
"MR2697","http://www.metroretrofurniture.com/images/thomasville/thomasvilleendtable4_t.jpg","Vintage Refinished Thomasville Night End Table","249","SOLD"
"MR2406","http://www.metroretrofurniture.com/images/knoll2/newpuffybrownpfistermr2406knollsofa03_t.jpg","Knoll Pfister Sofa Couch Brown Leather Down Cushions","2995","SOLD"
"MR2147","","","null","SOLD"
"MR2684","","Hamilton 50"" Hydraulic Drafting Table","399","SOLD"
"MR2292","","New Mueller Kneehole Credenza Computer Desk","899","SOLD"
"MR2639","","Mid Century Modern Retro Custom Chair","50","SOLD"
"MR2610","http://www.metroretrofurniture.com/images/tables/ac54yellowbaseglass06_t.jpg","sold (1) Vintage Italian Solid Mahogany Dining Chair","99","SOLD"
"MR2241","","Vintage Tubular Chrome Rocking Chair Weaved Back","500","SOLD"
"MR2452","","","null","SOLD"
"MR2132","http://www.metroretrofurniture.com/images/knoll/p14armygreen07_t.jpg","(1) Knoll Pollock Executive 1258 Swivel Arm Chair","125","SOLD"
"MR2926","http://www.metroretrofurniture.com/images/knoll2/ar19marblefknollside02_t.jpg","Vintage Florence Knoll Calacatta Marble Side End Table","499","SOLD"
"MR2846","http://www.metroretrofurniture.com/images/knoll/aulentitable02_t.jpg","Vintage Knoll Gae Aulenti Coffee Table","495","null"
"MR2300","","Vintage Oak Dining Table 54"" Round Extendable","1000","SOLD"
"MR2641","http://www.metroretrofurniture.com/images/knoll2/mr2641knollcescachairsgreenvelourmarcelbreuer04_t.jpg","(1) Knoll Marcel Breuer Cesca Side Chair","295","null"
"MR2217","","Vintage Florence Knoll 8ft Marble Table Milky Green","5000","SOLD"
"MR2465","","Pederson Fox Enron Drawing - Typ Low Rise Plan","45","SOLD"
"MR2652","","Knoll Pollock Side Chair White Oyster New Leather","400","SOLD"
"MR2201","","Vintage Paoli Inc Executive Desk Walnut","800","SOLD"
"MR2945","","Lot Of 14 Vintage Swatch Watches","69","SOLD"
"MR2226","http://www.metroretrofurniture.com/images/stools/babyblueswivelstool1_t.jpg","Industrial Age Metal Maple Seat Swivel Stool","299","SOLD"
"MR2417","","Gaylord Oak Card Catalogue File Index Library Furniture","499","SOLD"
"MR2572","","Vintage Knoll Pfister Sofa Harris Tweed Wool Fabric","1100","SOLD"
"MR2190","","2 Knoll Brno Chair Marilyn Monroe Edition Red Leather","895","SOLD"
"MR2489","http://www.metroretrofurniture.com/images/sofa/aw09jerryllsofa04_t.jpg","Vintage Jerryll Habegger Butcher Block Sofa Couch","1499","null"
"MR2934","","Vintage Brown Saltman John Keal Coffee Table","495","SOLD"
"MR2232","","Vintage Metro Loveseat","500","null"
"MR2246","","Zographos TA35 Low Table Granite Top Bronze Base","725","SOLD"
"MR2007","","8 Vintage Kittinger Chairs Mahogany","1695","SOLD"
"MR2810","","3 Vitra Visavis Chairs Citterio Purple Enron mixed colors","299","null"
"MR2255","http://www.metroretrofurniture.com/images/eames/hmeames7ftround2_t.jpg","7ft Round Herman Miller Eames Conference Dining Table","2495","SOLD"
"MR2569","","Vintage Sofa Couch Oatmeal Fabric Dunbar Eames Era","995","SOLD"
"MR2339","http://www.metroretrofurniture.com/images/stow/sidetablewoodsd2_t.jpg","Vintage Stow Davis Walnut Side End Table Eames Era","299","SOLD"
"MR2021","","Modern Red Swivel Stool Eames Era","99","SOLD"
"MR2288","http://www.metroretrofurniture.com/images/hermanmillertable/y60hermanmillerdesk04_t.jpg","sold Herman Miller Nelson Probst Action Office Desk Table","140","SOLD"
"MR2414","http://www.metroretrofurniture.com/images/lounge/turquoiselounges01_t.jpg","(1) Vintage Modular Seating Lounge Chair Sofa","295","null"
"MR2277","","","null","SOLD"
"MR2590","","Original Signed Art Glass Etching Michael Golden","1795","SOLD"
"MR2295","http://www.metroretrofurniture.com/images/chairIII/mr2295lecorbusiergrandeconfortclubchairblackleather02_t.jpg","(1) Vintage Le Corbusier Grande Comfort Club Chair","1195","SOLD"
"MR2411","","Vintage Oak Desk Chrome Trim","399","SOLD"
"MR2188","","","null","SOLD"
"MR2779","http://www.metroretrofurniture.com/images/tables/ac54yellowbaseglass03_t.jpg","Modern Italian Mahogany 39"" Square Dining Table","495","SOLD"
"MR2425","http://www.metroretrofurniture.com/images/knoll/knollstephensturq1_t.jpg","(6) Knoll Stephens Bent Wood Chair Turquoise","950","SOLD"
"MR2808","","6 Vitra Visavis Chairs Citterio Red/Tan Enron","599","SOLD"
"MR2382","","","null","SOLD"
"MR2211","","","null","SOLD"
"MR2383","http://www.metroretrofurniture.com/images/tables/watertowntable04_t.jpg","5` to 6.5` Vintage Drop Leaf Natural Wood Table","495","null"
"MR2469","","Pederson Fox Enron Drawing - Elevation East","45","SOLD"
"MR2508","http://www.metroretrofurniture.com/images/marble/bigmarbleblock1_t.jpg","3.5f Square Vintage Gray Marble Block Coffee End Table","899","SOLD"
"MR2121","","One Sottsass HWC Rosenthal Egizia Alessi Vase","85","SOLD"
"MR2233","http://www.metroretrofurniture.com/images/coffeetable/apdavisoctogontable6_t.jpg","Vintage 1950s A P Davis Coffee Table Octagonal","225","SOLD"
"MR2135","","Vintage Steelcase Bench Chocolate Leather","1195","SOLD"
"MR2863","","","null","SOLD"
"MR2530","","","null","SOLD"
"MR2837","","","null","SOLD"
"MR2454","http://www.metroretrofurniture.com/images/hermanmillertable/boomerangsmalllegs5_t.jpg","Herman Miller Resolve Group Boomerang Table","299","SOLD"
"MR2771","http://www.metroretrofurniture.com/images/chair/warrenmcarthurfoldingchair2_t.jpg","(1) Vintage Aluminum  Warren McArthur Folding Chair","399","SOLD"
"MR2800","http://www.metroretrofurniture.com/images/knoll/hannahmorrisontwoblue4_t.jpg","Mid Century Modern Knoll Hannah Morrison Settee Lounge","600","SOLD"
"MR2626","http://www.metroretrofurniture.com/images/eames/hm7fthuge3_t.jpg","7ft Herman Miller Eames Conference Dining Table","2495","SOLD"
"MR2326","","Conant Ball Russell Wright Desk","495","SOLD"
"MR2683","","2 Knoll Saarinen Green Fabric Arm Chairs Wooden Legs","700","SOLD"
"MR2346","","","null","SOLD"
"MR2580","","Vintage Dunbar Rosewood Credenza","3995","SOLD"
"MR2848","","","null","SOLD"
"MR2815","","","null","SOLD"
"MR2791","","4 Vintage Knoll Saarinen Tulip Arm Chairs + Oak Table","3495","SOLD"
"MR2954","http://www.metroretrofurniture.com/images/chairIII/keniticschairs1_t.jpg","(1) Modern Retro Haworth Kinetics Side Dining Chair SOLD","99","SOLD"
"MR2579","http://www.metroretrofurniture.com/images/zographos/mr2579restoredzographoschair04_t.jpg","Zographos High Back Alpha Bucket Chair Black Leather","1490","null"
"MR2103","","8 ft Knoll Reff Lateral File Credenza","999","SOLD"
"MR2852","","Turquoise Lounge Chair Pair (2)","399","SOLD"
"MR40","","Knoll Mies van der Rohe MR40 Lounge Chair black leather","3495","SOLD"
"MR2923","","Vladimir Kagan Lucite Entertainment Center","1295","SOLD"
"MR2344","","","null","SOLD"
"MR2641","http://www.metroretrofurniture.com/images/knoll2/mr2641knollcescachairsgreenvelourmarcelbreuer01_t.jpg","(1) Knoll Marcel Breuer Cesca Side Chair","295","null"
"MR2988","","Vintage Krueger 36"" Coffee Table","50","null"
"MR2324","","12 Eero Saarinen Arm Chair Knoll Blue","2400","SOLD"
"MR2187","http://www.metroretrofurniture.com/images/zographos/greenmarbletable3_t.jpg","68"" Oval Green Marble Zographos Alpha Dining Table","5000","SOLD"
"MR2281","","Martin Brattrud Brian Kane Flex Chair Table","449","SOLD"
"MR2522","http://www.metroretrofurniture.com/images/brayton/braytoninternationalblackstackers04_t.jpg","(4) Vintage Brayton Stacking Arm Chairs Leather","299","SOLD"
"MR2892","","3 Vintage Danish Scandinavian Lounge Club Arm Chairs","795","SOLD"
"MR2741","","Vintage Knoll Ludwig Mies Van der Rohe Barcelona Table","1299","SOLD"
"MR2524","","Midcentury Modern Vintage Brown Striped Couch","599","SOLD"
"MR2676","","Douglas Ball Vecta Ballet K-Base 5ft Table Desk","399","SOLD"
"MR2179","","Vintage Stow Davis Walnut Credenza Knoll Eames Era","1000","SOLD"
"MR2802","http://www.metroretrofurniture.com/images/danishchair/orangeswivelrockingchair4_t.jpg","Vintage Mid Century Modern Rocking Chair Seating","495","null"
"MR2020","","sold Modern Red Swivel Stool Chair","149","SOLD"
"MR2788","","","null","SOLD"
"MR2018","","","null","SOLD"
"MR2675","","sold Douglas Ball Vecta Ballet X-base 5ft Table Desk","399","SOLD"
"MR2170","","Huntley Dresser Chest Thomasville Heywood Wakefield","449","SOLD"
"MR2756","","","null","SOLD"
"MR2996","","Triangular Fiberglass Side Table Vintage Modern","195","SOLD"
"MR2223","","","null","SOLD"
"MR2720","","Knoll Cini Boeri Lunario 8 Glass Dining Table Desk","5900","SOLD"
"MR2183","","","null","SOLD"
"MR2825","","2 Modern Designer Knoll Hankercheif Armless Chairs","199","SOLD"
"MR2745","","","null","SOLD"
"MR2691","http://www.metroretrofurniture.com/images/saarinen/mr2691blacksaarinenchaironcasters02_t.jpg","Early Edition Knoll Saarinen Executive Chair Black","399","SOLD"
"MR2960","","Library Bureau Teak Dining Table Desk Vintage Modern","595","SOLD"
"MR2622","http://www.metroretrofurniture.com/images/conference/15ftamericancherrytable11_t.jpg","Vintage 15ft Boatshaped Conference Table American Black Cherry","3495","SOLD"
"MR2880","","2 Vintage Teak Danish File Cabinet Pedestals","199","SOLD"
"MR2963","","","null","SOLD"
"MR2846","http://www.metroretrofurniture.com/images/knoll/aulentitable01_t.jpg","Vintage Knoll Gae Aulenti Coffee Table","495","null"
"MR2529","","Thomasville Founders Bedroom Set Dresser Stand Mirror","599","SOLD"
"MR2242","","Vintage Scandanavian Style Chairs Mustard Vinyl","250","SOLD"
"MR2802","http://www.metroretrofurniture.com/images/danishchair/orangeswivelrockingchair2_t.jpg","Vintage Mid Century Modern Rocking Chair Seating","495","null"
"MR2836","","","null","SOLD"
"MR2619","","","null","SOLD"
"MR2586","","Framed Air France Posters","45","null"
"MR2881","http://www.metroretrofurniture.com/images/credenza/credenzablondchrome02_t.jpg","6ft Mid Century Modern Oak Alma Credenza File Cabinet","995","SOLD"
"MR2009","http://www.metroretrofurniture.com/images/chair/orangewoodloungechair3_t.jpg","Vintage Scandinavian Jens Risom Style Lounge","150","null"
"MR2897","","2 Bendt Winge Teak Lounge Chairs Scandinavian Modern","1995","SOLD"
"MR2753","","","null","SOLD"
"MR2824","http://www.metroretrofurniture.com/images/steelcase/al73barristermetalglassdoor06_t.jpg","Vintage 1940s Steelcase Barrister Display Cabinet","399","SOLD"
"MR2593","","","null","SOLD"
"MR2118","","Herman Miller Eames Soft Pad Management Chair HOLD","1050","SOLD"
"MR2054","","Restaurant Dining Chair Woven Reed Oak","99","SOLD"
"MR2149","","sold Antique Chinese Asian Podium Furniture","399","SOLD"
"MR2289","","Eames Era Herman Miller Desk Table","140","SOLD"
"MR2113","http://www.metroretrofurniture.com/images/credenza/almasmallcred02_t.jpg","Refinished Mid Century Modern Alma Oak Chrome Credenza","695","null"
"MR2691","http://www.metroretrofurniture.com/images/saarinen/mr2691blacksaarinenchaironcasters06_t.jpg","Early Edition Knoll Saarinen Executive Chair Black","399","SOLD"
"MR2189","http://www.metroretrofurniture.com/images/zographos/mr2189zographoschair04_t.jpg","Zographos Bordeaux Leather Lounge Armchair","1499","SOLD"
"MR2794","","","null","SOLD"
"MR2545","","","null","SOLD"
"MR2204","","Knoll White Dresser Wardrobe","750","SOLD"
"MR2941","","Stow Davis Walnut Marble Credenza Modern","2495","SOLD"
"MR2635","","Herman Miller Nelson Probst Action Office 5ft Table Desk Red","399","SOLD"
"MR2499","","Watercolor Print Scotland Golf Course","69","SOLD"
"MR2886","","Cassina Scarpa Soriana Sofa Lounge Chair Ottoman SOLD","3999","SOLD"
"MR2449","","","null","SOLD"
"MR2164","","sold David Hockney Artists Style Art Print","100","SOLD"
"MR2944","","Knoll Warren Platner Side Table Vintage Modern","595","SOLD"
"MR2594","http://www.metroretrofurniture.com/images/mccobb/mr2594mccobbbutchercoffeetable02_t.jpg","4ft Mid Century Vintage Coffee Table","195","SOLD"
"MR2926","http://www.metroretrofurniture.com/images/knoll2/ar19marblefknollside05_t.jpg","Vintage Florence Knoll Calacatta Marble Side End Table","499","SOLD"
"MR2819","","Stow Davis Mahogany Credenza Modern Refinished","1495","SOLD"
"MR2316","","sold Eero Saarinen Arm Chair Knoll Blue","1990","SOLD"
"MR2555","","Oatmeal Armoire Entertainment Center Lacquered Finish","1999","SOLD"
"MR2491","http://www.metroretrofurniture.com/images/couch/yellowloveseat2_t.jpg","Mid Century Mustard Yellow Love Seat Ebonized Splayed Legs","695","null"
"MR2632","","","null","SOLD"
"MR2088","","","null","SOLD"
"MR2781","","Modern Retro Chrome Bar Stools","299","SOLD"
"MR2151","","sold Knoll Reff Lateral File Oak Enron","750","SOLD"
"MR2005","","","null","SOLD"
"MR2429","","Zographos Bronze Glass Architect`s Conference Table","1995","SOLD"
"MR2610","http://www.metroretrofurniture.com/images/tables/ac54yellowbaseglass05_t.jpg","sold (1) Vintage Italian Solid Mahogany Dining Chair","99","SOLD"
"MR2489","http://www.metroretrofurniture.com/images/sofa/aw09jerryllsofa08_t.jpg","Vintage Jerryll Habegger Butcher Block Sofa Couch","1499","null"
"MR2707","","Framed Abstract Art Print Enron","299","SOLD"
"MR2368","","","null","SOLD"
"MR2115","","1952 Florence Knoll Cabinet 541 Credenza","795","SOLD"
"MR2315","","","null","SOLD"
"MR2193","","Heywood Wakefield Headboard Green Velvet","199","SOLD"
"MR2280","","Vintage Wood Side End Table","175","SOLD"
"MR2743","","B&B Italia Storiko Happy Hour Reclining Sofa & Ottoman SOLD","2995","SOLD"
"MR2507","","Florence Knoll 27"" Square Granite Coffee Table","400","SOLD"
"MR2334","","","null","SOLD"
"MR2454","http://www.metroretrofurniture.com/images/hermanmillertable/boomerangsmalllegs2_t.jpg","Herman Miller Resolve Group Boomerang Table","299","SOLD"
"MR2522","http://www.metroretrofurniture.com/images/brayton/braytoninternationalblackstackers02_t.jpg","(4) Vintage Brayton Stacking Arm Chairs Leather","299","SOLD"
"MR2985","","Modern Aluminum Glass Top Coffee Side Occasional Table","395","SOLD"
"MR2824","http://www.metroretrofurniture.com/images/steelcase/al73barristermetalglassdoor03_t.jpg","Vintage 1940s Steelcase Barrister Display Cabinet","399","SOLD"
"MR2483","","Steelcase Vinyl Settee","795","SOLD"
"MR2097","","Vintage Modern Rocking Chair Chrome","149","SOLD"
"MR2665","","sold Vintage Stow Davis Sofa Couch Green Down Eames Era","995","SOLD"
"MR2421","","4 Knoll Pollock Side Chairs White Oyster Leather","1400","SOLD"
"MR2234","","Vintage Modern Desk Sunar Canada Eames Era","795","SOLD"
"MR2107","","10 ft Walnut Burl Conference Table In Atlanta","2499","SOLD"
"MR2157","","Knoll Reff 64"" Credenza Oak","700","SOLD"
"MR2274","","","null","SOLD"
"MR2637","","Modern Butcher Block Coffee Table Oak","425","SOLD"
"MR2512","","Vintage Scandinavian Danish Rosewood Credenza Dyrlund","1195","SOLD"
"MR2697","http://www.metroretrofurniture.com/images/thomasville/thomasvilleendtable3_t.jpg","Vintage Refinished Thomasville Night End Table","249","SOLD"
"MR2891","http://www.metroretrofurniture.com/images/chairIII/aq96goodformchairs01_t.jpg","(1) GF Office Furniture Aluminum Arm Chair Blue","199","SOLD"
"MR2517","","Modern Lucite Acrylic Coffee Table","1199","SOLD"
"MR2361","","","null","SOLD"
"MR2910","","","null","SOLD"
"MR2643","","2 Modern Retro Thonet Breuer Armchair Red","120","SOLD"
"MR2807","","sold 2 Modern Office Stacking Vecta Kart Chairs Enron","99","SOLD"
"MR2861","","","null","SOLD"
"MR2911","","","null","SOLD"
"MR2349","http://www.metroretrofurniture.com/images/zographos/zagroinlaidtable1_t.jpg","Zographos 6ft Burl Inlaid Oval Table","1999","SOLD"
"MR2898","","Vintage Retro 6ft Fabric Front Desk","399","SOLD"
"MR2680","http://www.metroretrofurniture.com/images/dresser/bigheavypieces02_t.jpg","Vintage Solid Wood Kitchen Hutch China Cabinet","600","null"
"MR2967","","Standard Walnut Desk Vintage Mid Century Modern","695","SOLD"
"MR2548","","","null","SOLD"
"MR2817","","","null","SOLD"
"MR2016","http://www.metroretrofurniture.com/images/chair/blackvinylchair4_t.jpg","SOLD Vintage Sligh Lowry Vinyl Side Chair","149","SOLD"
"MR2902","","","null","SOLD"
"MR2142","","Vintage Steelcase Barrister Stack Bookcase Rare","1195","SOLD"
"MR2227","","Vintage Metal Drafing Stool Olive Green Texas A&M","150","SOLD"
"MR2742","http://www.metroretrofurniture.com/images/lounge/brightblueloungechair2_t.jpg","Mid Century Modern 1950 Slipper Lounge Chair","595","SOLD"
"MR2153","","Knoll Reff Upright Filing Cabinet Unit Oak","700","SOLD"
"MR2680","http://www.metroretrofurniture.com/images/dresser/bigheavypieces01_t.jpg","Vintage Solid Wood Kitchen Hutch China Cabinet","600","null"
"MR2061","","Vintage Thonet  Settee","200","SOLD"
"MR2598","","Knoll Propeller 42"" Square Table Emanuela Frattini","450","null"
"MR2955","","","null","SOLD"
"MR2838","","2 Vintage Orange Lounge Chairs","895","SOLD"
"MR2874","","Heywood Wakefield Kohinoor Vanity Stool Wheat","299","SOLD"
"MR2072","http://www.metroretrofurniture.com/images/knoll2/mr2072knollhannahchair03_t.jpg","(2) Vintage Knoll Morrison Hannah Outdoor Arm Lounge Chairs HOLD","1500","SOLD"
"MR2168","","Vintage Dunbar Walnut Credenza","1000","SOLD"
"MR2912","","","null","SOLD"
"MR2192","","Vintage Florence Knoll 65A Arm Chair Lounge Leather","1500","SOLD"
"MR2434","","Metro Green Bench Cherry Wood","199","SOLD"
"MR2798","http://www.metroretrofurniture.com/images/stow/mr2798stowdavissmokeyglasscoffeetable04_t.jpg","42"" Diameter Stow Davis Smoked Glass Chrome Round Coffee Table","899","SOLD"
"MR2092","","Display Case Shelving Unit Aluminum","250","SOLD"
"MR2438","http://www.metroretrofurniture.com/images/tablesII/mr2438kontroldenmarkexpandabletabledanish02_t.jpg","92"" Vintage Danish KONTROL Teak Dining Table Expandable","495","SOLD"
"MR2033","","Zographos Alpha 48"" Green Marble Dining Table","1995","SOLD"
"MR2732","","2 Vintage Arne Jacobsen  Fritz Hansen Swan Chairs","4000","SOLD"
"MR2574","","","null","SOLD"
"MR2140","","Philippe Starck Bubble Club Sofa Kartell","500","SOLD"
"MR2536","","Vintage Bent Plywood Tandem Seating 3 Chairs","399","SOLD"
"MR2965","","Leopold Desk With Deco-Style Handles Vintage Modern","495","SOLD"
