MR-ID,images-src,product_name,price,sold-status
"MR6310","http://www.metroretrofurniture.com/images/knoll2/p90yellowexecutiveofficeknoll04_t.jpg","Knoll Parachute Executive Task Chair","159","null"
"MR6572","","","null","SOLD"
"MR6928","http://www.metroretrofurniture.com/images/desk2/ad01desklaminatedwhitedrawer04_t.jpg","5 Ft Mid Century Modern Walnut Desk Restored","895","SOLD"
"MR6245","http://www.metroretrofurniture.com/images/odds/citronellaoil04_t.jpg","32Oz Citronella Lamp Tikki Torch Oil Mosquito Repellent","8","SOLD"
"MR6925","http://www.metroretrofurniture.com/images/dining/y32coffeetableandchairsn05_t.jpg","Fritz Hansen Arne Jacobsen Dining Table & 6 Ion Chairs American Desk Corporation Gideon Kramer","9996","SOLD"
"MR6692","http://www.metroretrofurniture.com/images/dining/hanswegenrfurniture03_t.jpg","Sold 1952 Hans Wegner Fritz Hansen Dining Table 6 Chairs Set","4995","SOLD"
"MR6400","http://www.metroretrofurniture.com/images/chairII/u177whiteplasticchairsnew04_t.jpg","(5) Vintage Carlo Bertoli Kartell Italy Chairs 4875","695","SOLD"
"MR6303","http://www.metroretrofurniture.com/images/cabinet/o44orientalcabinetwithglassanddrawings08_t.jpg","Sold Italian Mid Century Modern Bar","795","SOLD"
"MR6244","http://www.metroretrofurniture.com/images/Traditional/bakertableandchairs07_t.jpg","Vintage Baker Dining Table and 8 Chairs","2995","SOLD"
"MR6849","http://www.metroretrofurniture.com/images/chairII/k45whitearmloungechairsswivelchromebase03_t.jpg","(2) Mid Century Modern White Lounge Chairs Chrome Base In The Style of Pierre Paulin","1095","SOLD"
"MR6957","http://www.metroretrofurniture.com/images/other/ad27cappellinihangmancoatrack02_t.jpg","soldCappellini Hangman Clothes Rack by Marc Newson- Hangers Not Included","695","SOLD"
"MR6609","http://www.metroretrofurniture.com/images/couchII/r76interoyalblackvinylcouch03_t.jpg","6.5 Ft Mid Century Modern Black Vinyl Couch SOLD","995","SOLD"
"MR6009","http://www.metroretrofurniture.com/images/desk2/o24wooddeskchromelegs01_t.jpg","Vintage Mid Century Modern Desk","795","SOLD"
"MR6331","http://www.metroretrofurniture.com/images/benches/u53lwtablewood03_t.jpg","Sold Mid Century Modern Teak Slat Bench in the Manner of George Nelson","495","SOLD"
"MR6218","http://www.metroretrofurniture.com/images/sidetable/q72sidetableswithglassplayedlegssteptable01_t.jpg","(2) Mid Century Modern Step End Wood Table Side","899","null"
"MR6558","http://www.metroretrofurniture.com/images/lighting/x62handblownhanginglamp20x17vg01_t.jpg","Vintage Handblown Hanging Pendant Glass Lamp In the Manner Barovier & Toso","299","SOLD"
"MR6568","http://www.metroretrofurniture.com/images/buggypainting/w73deskwith2drawers39x20x35vg05_t.jpg","sold Vintage Italian Style Wood Desk","895","SOLD"
"MR6650","http://www.metroretrofurniture.com/images/knoll/knollstylepfisterclubchairblue06_t.jpg","(1) Knoll Pfister Style Club Lounge Blue Chair","199","SOLD"
"MR6300","http://www.metroretrofurniture.com/images/chairII/q93wickerfloralchair05_t.jpg","Vintage Lounge Chair with Wicker Back","160","null"
"MR6974","http://www.metroretrofurniture.com/images/tablesII/z24leathertoptabledesknew09_t.jpg","Vintage French Style Wood Leather Desk Console Table","795","SOLD"
"MR6547","http://www.metroretrofurniture.com/images/tablesII/u82gametablegreenfelttop03_t.jpg","Vintage Scandinavian Danish Reverse Top Wood Game Table","695","null"
"MR6383","http://www.metroretrofurniture.com/images/knoll2/knollsaarinensticklegsbrown02_t.jpg","Early Edition Knoll Saarinen Executive Chair","249","SOLD"
"null","","null","null","null"
"MR6751","http://www.metroretrofurniture.com/images/armchairs/z58counciltraditionalchairs06_t.jpg","sold (2) Councill Chippendale Mahogany Carved Arm Chairs","995","SOLD"
"MR6922","http://www.metroretrofurniture.com/images/bookcase/aa77bookcase01_t.jpg","4 Ft Vintage 3 Shelf Open Bookcase Brickel Ward Bennett","895","null"
"MR6776","http://www.metroretrofurniture.com/images/marble/z21marbletoproundtable06_t.jpg","French Empire Arts Furn Mahogany Marble Side Table","495","null"
"MR6539","http://www.metroretrofurniture.com/images/marble/u79lowtablewoodceramictiletop02_t.jpg","Sold Vintage Mid Century Modern Tile Wood Coffee Table","295","SOLD"
"MR6728","http://www.metroretrofurniture.com/images/sidetable/y70platnersidetablesnewtops02_t.jpg","(1) Knoll Warren Platner Wire Calacatta Marble Side Table","995","SOLD"
"MR6055","http://www.metroretrofurniture.com/images/rugs/q25greenstripedcottondhurrie02_t.jpg","Antique Striped Cotton Dhurrie Rug","4300","SOLD"
"MR6046","http://www.metroretrofurniture.com/images/desk/p47p47desk02_t.jpg","Vintage Mid Century Modern L Shaped Desk Tambour Door","null","SOLD"
"MR6386","http://www.metroretrofurniture.com/images/knoll2/casters04_t.jpg","Early Edition Knoll Saarinen Executive Chair","399","SOLD"
"MR6130","http://www.metroretrofurniture.com/images/credenza/q84credenza2drawers07_t.jpg","8 Ft Vintage Wood Credenza Breakfront Sideboard Buffet","2995","null"
"MR6991","http://www.metroretrofurniture.com/images/other/ac33winerack05_t.jpg","sold Vintage Hollywood Regency Iron Wine Rack","395","SOLD"
"MR6751","http://www.metroretrofurniture.com/images/armchairs/z58counciltraditionalchairs08_t.jpg","sold (2) Councill Chippendale Mahogany Carved Arm Chairs","995","SOLD"
"MR6742","http://www.metroretrofurniture.com/images/lighting/z85marbletablelamp06_t.jpg","Early Knoll Style Marble Sculptured Table Lamp","595","SOLD"
"MR6488","http://www.metroretrofurniture.com/images/desk2/w54wooddesk66x36x31er04_t.jpg","sold 5.5 Ft Mid Century Modern Eames Era Empire Walnut Desk","795","SOLD"
"MR6073","http://www.metroretrofurniture.com/images/dining/abg15whitedinigtablenoextensions03_t.jpg","5ft Vintage Heywood Wakefield Solid Wood Dining Table","1195","null"
"MR6335","http://www.metroretrofurniture.com/images/desk2/desk05_t.jpg","Mid Century Modern Rosewood Executive Desk","995","SOLD"
"MR6425","http://www.metroretrofurniture.com/images/chairII/w03hermanmillerexec05_t.jpg","Vintage Herman Miller Eames Executive Soft Pad Chair","695","null"
"MR6822","http://www.metroretrofurniture.com/images/credenza/z09dresser50x17x35vg04_t.jpg","sold Vintage Scandinavian Dresser Mid Century Modern Only","795","SOLD"
"MR6792","http://www.metroretrofurniture.com/images/zographos/aa26twozographobenches06_t.jpg","8ft Zographos Alpha Bench Leather Stainless Steel","5000","SOLD"
"MR6108","http://www.metroretrofurniture.com/images/lamp/acryliclamp03_t.jpg","Mid Century Modern Blue & Clear Acrylic Table Lamp","199","SOLD"
"MR6038","http://www.metroretrofurniture.com/images/tables/o88leathertoptable04_t.jpg","4ft Regency Game Table Wood with Leather Top","695","SOLD"
"MR6171","http://www.metroretrofurniture.com/images/dresser/r48deskandset08_t.jpg","Vintage Walnut Table Desk","495","SOLD"
"MR6003","http://www.metroretrofurniture.com/images/credenza/p74hermanmillerprovstmanchromeandwoodcredenza03_t.jpg","sold (1) Vintage Herman Miller Protzmann Zebra Grained Credenza~File Drawrs~Pencil Drawer~Chrome Legs~","1595","SOLD"
"MR6836","http://www.metroretrofurniture.com/images/desk2/ab60z18refinisheddesk05_t.jpg","6.5 Ft Vintage Custom Solid Plank Desk Top Acrylic Insert","995","SOLD"
"MR6056","http://www.metroretrofurniture.com/images/rugs/q26greenborderpurpleflouersrug05_t.jpg","Cotton Dhurrie Rug Geometric Floral Pattern","2400","SOLD"
"MR6952","http://www.metroretrofurniture.com/images/credenza/credenza08_t.jpg","sold 9 Ft Rosewood Herman Miller Mid Century Modern Credenza","1495","SOLD"
"MR6783","http://www.metroretrofurniture.com/images/knoll2/z64knollrichiosidechairsgreenpattern03_t.jpg","(1) Vintage Knoll Studio Ricchio Chair (12) Available","595","null"
"MR6704","http://www.metroretrofurniture.com/images/tablesII/librarytable08_t.jpg","5.8` Arts & Craft Era Vintage Library-Dining Solid Plank Mahogany Table","695","SOLD"
"MR6357","http://www.metroretrofurniture.com/images/art/u30ernesttrovaart04_t.jpg","sold 36"" Original Serigraph Ernest Trova","495","SOLD"
"MR6070","http://www.metroretrofurniture.com/images/desk/p50lightfinishdeskcrhometrim03_t.jpg","Vintage Mid Century Modern Desk Chrome Trim and Legs","1520","null"
"MR6166","http://www.metroretrofurniture.com/images/pollock/navybluepollockchair02_t.jpg","Knoll Pollock Executive Side Arm Chair Leather","350","SOLD"
"MR6459","http://www.metroretrofurniture.com/images/desk2/w42artecfirenzecredenza83x43x30ex13_t.jpg","sold Vintage Post Modern Kimball Artec Firenze Collection","4995","SOLD"
"MR6840","http://www.metroretrofurniture.com/images/saarinen/z71saarinenarmchaircastersred02_t.jpg","(2) Vintage Knoll Saarinen Red Executive Arm Chairs","495","SOLD"
"MR6914","http://www.metroretrofurniture.com/images/chairII/ac22woodframegplanchairsnew04_t.jpg","(4) Mid Century Modern Danish Walnut G-Plan Side Chairs Dining Side Chairs Original Fabric Wood Frame~","199","SOLD"
"MR6402","http://www.metroretrofurniture.com/images/desk2/u98laminatedeskwithreturnthreedrawers02_t.jpg","sold Vintage Mid Century Modern L Shaped Desk","895","SOLD"
"MR6418","http://www.metroretrofurniture.com/images/coffeetable/u76barserverchromebase03_t.jpg","In the Style of Warren McArthur Side Table Art Deco","395","SOLD"
"MR6601","","","null","SOLD"
"MR6986","http://www.metroretrofurniture.com/images/other/ac16credenzamarlowthreecenternew04_t.jpg","6 Ft Vintage Scandinavian Credenza Sideboard Cabinet","1295","SOLD"
"MR6903","http://www.metroretrofurniture.com/images/bedset/aa96headboardsnewpics02_t.jpg","sold 1/31/08 Vintage Widdicomb Carved Walnut King Size Headboard","795","SOLD"
"MR6218","http://www.metroretrofurniture.com/images/sidetable/q72sidetableswithglassplayedlegssteptable07_t.jpg","(2) Mid Century Modern Step End Wood Table Side","899","null"
"MR6923","http://www.metroretrofurniture.com/images/cabinet/ab73flatfilehamilton02_t.jpg","Sold Hamilton Oak Flat File Cabinet System On Casters","995","SOLD"
"MR6854","http://www.metroretrofurniture.com/images/sidetable/aa55nucraftofgrandrapidswoodchromesidetable02_t.jpg","SOLD Vintage Nucraft Walnut Stainless Steel End Side Table","149","SOLD"
"MR6355","http://www.metroretrofurniture.com/images/dresser/q70blackdressersgoldtrim03_t.jpg","Vintage Ebonized Dorothy Draper Style Dresser","395","SOLD"
"MR6273","http://www.metroretrofurniture.com/images/couch/cassinacouchandlounge04_t.jpg","sold Mario Bellini Italian Cassina Set Sofa Couch Arm Chair Whiskey","2995","SOLD"
"MR6131","http://www.metroretrofurniture.com/images/tablesII/n17blacktoproundtablechromehairpinlegs05_t.jpg","Vintage 40"" Black Topped Italian Bruno Mathsson Table","495","null"
"MR6968","http://www.metroretrofurniture.com/images/coffeetable/ac09tablecushions02_t.jpg","Mid Century Modern Round Coffee Chrome Table & 4 Seats","995","null"
"MR6681","http://www.metroretrofurniture.com/images/knoll2/u44sidechairredvinylchrome02_t.jpg","1950s Vintage Knoll Art Metal Aluminum Arm Chair","395","SOLD"
"MR6425","http://www.metroretrofurniture.com/images/chairII/w03hermanmillerexec06_t.jpg","Vintage Herman Miller Eames Executive Soft Pad Chair","695","null"
"MR6959","http://www.metroretrofurniture.com/images/artII/ac581carvedwoodartwork12_t.jpg","Chicago Marina Towers Carved Wood Bas Relief Wall ART ~Art Inyo McKellips Housing Of The Future~","1695","SOLD"
"MR6891","http://www.metroretrofurniture.com/images/desk2/ac61deskrosewood06_t.jpg","6 Ft Mid Century Modern Rosewood Desk","1495","SOLD"
"MR6655","http://www.metroretrofurniture.com/images/couch/x94kroehlersectional3pieces01_t.jpg","Restored Kroehler Mid Century Modern Sectional Sofa","2995","SOLD"
"MR6449","http://www.metroretrofurniture.com/images/bedset/v511930sironbedframe1890s04_t.jpg","sold Vintage Mid Century Modern Iron Bed Frame","595","SOLD"
"MR6946","http://www.metroretrofurniture.com/images/lounge/ad06wineloungechair10_t.jpg","Vintage Executive Recliner Lounge Arm Chair","299","SOLD"
"MR6172","http://www.metroretrofurniture.com/images/tablesII/q02smokedglasstabletopbronzelegs05_t.jpg","Smoked Glass Bronze Base Coffee table","395","null"
"MR6219","http://www.metroretrofurniture.com/images/chairII/r38wickerseatsidechairs07_t.jpg","SOLD (2) Classic Thonet The Vienna Chair - Model no. 9","499","SOLD"
"MR6897","http://www.metroretrofurniture.com/images/stow/ab75stowdavisleathertopdesk02_t.jpg","6 Ft Vintage Stow Davis Chrome Trim Leather Top Desk","1195","SOLD"
"MR6148","http://www.metroretrofurniture.com/images/knoll/p27blacksuedenoarmspollocl03_t.jpg","(1) Knoll Pollock Executive 1258 Side Chair","250","SOLD"
"MR6268","http://www.metroretrofurniture.com/images/chairII/q87pinkfabricdiningchairs06_t.jpg","6 Vintage Dining Chairs Upholstered Wood Frame","1295","null"
"MR6838","http://www.metroretrofurniture.com/images/lounge/z76tumbleweedeggchair01_t.jpg","(1) Arne Jacobsen Egg Chair Artesian","2795","SOLD"
"MR6305","http://www.metroretrofurniture.com/images/tablesII/o66rectanglewhitelaminateconferencetable04_t.jpg","sold 8` Vecta Douglas Ball Rectangular Dining Table","695","SOLD"
"MR6849","http://www.metroretrofurniture.com/images/chairII/k45whitearmloungechairsswivelchromebase02_t.jpg","(2) Mid Century Modern White Lounge Chairs Chrome Base In The Style of Pierre Paulin","1095","SOLD"
"MR6200","http://www.metroretrofurniture.com/images/Traditional/q16sidechairdiamondlightgreenfabric01_t.jpg","SOLD Traditional Vintage Dining Side Chair Mahogany","249","SOLD"
"MR6455","http://www.metroretrofurniture.com/images/lounge/w27pairwhiteitalianchairs29x29x41sh17vg01_t.jpg","(2) Mid Century Italian Swivel Off-White Felt Fabric Lounge Chairs","1995","SOLD"
"MR6123","http://www.metroretrofurniture.com/images/glass/o60smallglasstables04_t.jpg","Brueton Square Chrome & Glass End Table (3) Available","395","SOLD"
"MR6505","http://www.metroretrofurniture.com/images/lamp/u48chineselamp06_t.jpg","Vintage Oriental Style 4 Story Pagoda Table Lamp","299","null"
"MR6110","http://www.metroretrofurniture.com/images/chair/g94greenpollock02_t.jpg","SOLD Knoll Pollock Executive 1258 Swivel Side Arm Chair","350","SOLD"
"MR6741","http://www.metroretrofurniture.com/images/tables/z25centurytable05_t.jpg","Vintage French Victorian Century Console Baker Table","695","null"
"MR6131","http://www.metroretrofurniture.com/images/tablesII/n17blacktoproundtablechromehairpinlegs01_t.jpg","Vintage 40"" Black Topped Italian Bruno Mathsson Table","495","null"
"MR6108","http://www.metroretrofurniture.com/images/lamp/acryliclamp01_t.jpg","Mid Century Modern Blue & Clear Acrylic Table Lamp","199","SOLD"
"MR6520","http://www.metroretrofurniture.com/images/knoll2/v62billstevenswassilychairs03_t.jpg","Sold Knoll Wassily Marcel Breuer Leather Lounge Chairs","null","SOLD"
"MR6437","http://www.metroretrofurniture.com/images/couch/v6twopiecesectional1595vg02_t.jpg","sold Mid Century Modern Two Piece Sectional Chrome Base","1595","SOLD"
"MR6170","http://www.metroretrofurniture.com/images/dresser/r48deskandset10_t.jpg","Vintage Walnut Night Stand","299","SOLD"
"MR6028","http://www.metroretrofurniture.com/images/coffeetable/o93beueledglasscoffeetable02_t.jpg","3/4"" Glass Top Modern Coffee Table","300","null"
"MR6336","http://www.metroretrofurniture.com/images/tablesII/q04dinnertableblackbase01_t.jpg","3 ft. Modern Dining Table","595","null"
"MR6502","http://www.metroretrofurniture.com/images/other/s38deskwithtwocabinetsnew02_t.jpg","Vintage Lehigh Leopold Kneehole Credenza Mahogany","595","SOLD"
"MR6384","http://www.metroretrofurniture.com/images/couchII/r32loveseatandottoman01_t.jpg","Vintage Ligne Roset Suede Love Seat Daybed & Ottoman","795","SOLD"
"MR6546","http://www.metroretrofurniture.com/images/coffeetable/t06coffeetablemarbletopblack05_t.jpg","Vintage Italian Marble Toppe Wood Base Coffee Table","299","null"
"MR6885","http://www.metroretrofurniture.com/images/art/aa64artwork01_t.jpg","Vintage Oliva Rosselli Birds silkscreened Art Work","149","SOLD"
"MR6670","http://www.metroretrofurniture.com/images/desk2/y20deskknollstyle01_t.jpg","Vintage Walnut Florence Knoll Desk","2900","SOLD"
"MR6983","http://www.metroretrofurniture.com/images/stand/ac34nightstands06_t.jpg","SOLD  Vintage Bamboo Rattan Night Stands","499","SOLD"
"MR6929","http://www.metroretrofurniture.com/images/dresser/ad19vanitywithmirrorconantballl05_t.jpg","Original Conant Ball Leslie Diamond Solid Birch Vanity Mirror","1295","null"
"MR6503","http://www.metroretrofurniture.com/images/lamp/r13ccromebaselampwithshades02_t.jpg","(2) Mid Century Modern Table Lamps Chrome Base","299","null"
"MR6980","http://www.metroretrofurniture.com/images/art/bennetdonalddeskey01_t.jpg","Donald Deskey Bennet Rare Sculpture Iron Brass Artwork","995","SOLD"
"MR6205","http://www.metroretrofurniture.com/images/Traditional/p97laungechairmulticolorgray03_t.jpg","Traditional Vintage Wing Back Lounge Chair Grays","495","null"
"MR6005","http://www.metroretrofurniture.com/images/tablesII/p44noguchireplicacoffeetable06_t.jpg","Modernica Noguchi Biomorphic Coffee Table","695","SOLD"
"MR6398","http://www.metroretrofurniture.com/images/lounge/s88twoseatgreen03_t.jpg","Vintage Art Deco Set Love Seat and (2) Lounge Chairs HOLD","795","SOLD"
"MR6484","http://www.metroretrofurniture.com/images/lounge/vo7camekknollsettee06_t.jpg","Mid Century Modern Knoll Era Zapf Style Settee","995","SOLD"
"MR6323","http://www.metroretrofurniture.com/images/breuer/t80marcelbreuertable03_t.jpg","SOLD Marcel Breuer Tubular Steel Large Laccio Table","249","SOLD"
"MR6567","http://www.metroretrofurniture.com/images/buggypainting/w71midcenturydesk34x19x33vg03_t.jpg","Vintage Italian Style Wood Desk","895","SOLD"
"MR6597","http://www.metroretrofurniture.com/images/lounge/w57centuryvictorianarmchair24x25x34x18vg08_t.jpg","sold Pair of Century Chairs Hollywood Regency Period","495","SOLD"
"MR6576","http://www.metroretrofurniture.com/images/lounge/w75mirroredcoctailcabinet44x19x56vg03_t.jpg","3.5ft Vintage Italian Mirrored Wood Cocktail Bar Cabinet","1495","SOLD"
"MR6312","http://www.metroretrofurniture.com/images/couch/u34sofasixwoodenlegsbennett03_t.jpg","Enron Ward Bennett Bankers Arm Chair and Sofa Couch","4640","null"
"MR6340","http://www.metroretrofurniture.com/images/hermanmiller/u92singlesmallhermanmiller01_t.jpg","Herman Miller George Nelson Desk Small Single Drawer","39","null"
"MR6044","http://www.metroretrofurniture.com/images/knoll/p51knollpfisterchairs05_t.jpg","(2) Knoll Pfister Club Lounge Chairs Blue Fabric","1195","SOLD"
"MR6239","http://www.metroretrofurniture.com/images/credenza/deskrichardschultzandcredenza06_t.jpg","6ft Knoll Vintage Richard Schultz Desk & 5ft Credenza","2995","SOLD"
"MR6869","http://www.metroretrofurniture.com/images/desk2/ab76stowdavisburltopdesk03_t.jpg","6 Ft Vintage Stow Davis Chrome Trim Burl Top Desk","1195","SOLD"
"MR6448","http://www.metroretrofurniture.com/images/sidetable/w262tierglassbronzeshelf72x12x29vg01_t.jpg","Vintage Hollywood Regency Bookshelf Brass Glass","399","SOLD"
"MR6108","http://www.metroretrofurniture.com/images/lamp/acryliclamp04_t.jpg","Mid Century Modern Blue & Clear Acrylic Table Lamp","199","SOLD"
"MR6987","http://www.metroretrofurniture.com/images/cabinet/r85acrylicblue03_t.jpg","5 Ft Mid Century Modern Acrylic Cabinet on Casters","1795","null"
"MR6900","http://www.metroretrofurniture.com/images/drexel/ab67vanitystooldrexelbench01_t.jpg","Vintage Drexel Wormley Vanity Stool Bench 200-2","295","SOLD"
"MR6029","http://www.metroretrofurniture.com/images/chair/gfarmchair04_t.jpg","(2) GF Office Furniture Aluminum Arm Chairs HOLD","399","SOLD"
"MR6827","http://www.metroretrofurniture.com/images/cabinet/aa47filecabinet3drawers3filedrawersbrass03_t.jpg","Vintage Cherry Mahogany File Cabinet","null","null"
"MR6283","http://www.metroretrofurniture.com/images/bertoia/t86knollbertoiabarstools03_t.jpg","Vintage Original Black Knoll Harry Bertoia Stool","399","SOLD"
"MR6197","http://www.metroretrofurniture.com/images/Traditional/q18sidechairfloralfabric02_t.jpg","Sold Traditional Vintage Dining Side Chair Mahogany","249","SOLD"
"MR6085","http://www.metroretrofurniture.com/images/sidetable/n51twotiersidetableslatedshelfwood01_t.jpg","Mid Century Modern Scandinavian Mahogany Side Table","249","SOLD"
"MR6817","http://www.metroretrofurniture.com/images/lounge/swanredchair05_t.jpg","Vintage Arne Jacobsen Fritz Hansen Red Leather Swan Chair","3495","SOLD"
"MR6839","http://www.metroretrofurniture.com/images/rack/aa17woodstoragerack04_t.jpg","(2) Vintage Solid Walnut Book Racks","295","SOLD"
"MR6408","http://www.metroretrofurniture.com/images/armchairs/brickelchairwinecolor03_t.jpg","(2) Mid Century Ward Bennett Brickel Bankers Arm Chair","1700","null"
"MR6410","http://www.metroretrofurniture.com/images/desk/u99sidetabledesk06_t.jpg","Mid Century Modern Kneehole Credenza Desk Chrome Legs","695","SOLD"
"MR6903","http://www.metroretrofurniture.com/images/bedset/aa96headboardsnewpics08_t.jpg","sold 1/31/08 Vintage Widdicomb Carved Walnut King Size Headboard","795","SOLD"
"MR6289","http://www.metroretrofurniture.com/images/tablesII/s71marbletoptablebronzedlegs03_t.jpg","4ft Marble vintage Boat Shaped Dining Table SOLD","1295","SOLD"
"MR6435","http://www.metroretrofurniture.com/images/tablesII/p58roundlaminatewhitetoptablechromelegs02_t.jpg","5 ft Modern Round Dining Conference Table","595","null"
"MR6956","http://www.metroretrofurniture.com/images/armchairs/ad16loungechairstulipbase08_t.jpg","(2) Modern Side Arm Chairs Stainless Steel Tulip Base SOLD","695","SOLD"
"MR6127","http://www.metroretrofurniture.com/images/knoll/r71pollockpurplefabric01_t.jpg","Knoll Pollock Executive 1258 Swivel Side Arm Chair","250","SOLD"
"MR6782","http://www.metroretrofurniture.com/images/knoll2/z60knollricchiosidechairsflowerpattern03_t.jpg","(1) Vintage Knoll Studio Ricchio Chair Multiple Chairs Available Fabric Seat","195","null"
"MR6113","http://www.metroretrofurniture.com/images/chair/p23blacktrim03_t.jpg","sold (1) Knoll Pollock Executive Swivel Leather Arm Chair~Professionally Upholstered~Black Trim~Black Arms~","495","SOLD"
"MR6196","http://www.metroretrofurniture.com/images/conference/conferenceset04_t.jpg","Monumental 18Ft Roger Deatherage Solid Mahogany Conference Table Custom  Built for Enron","15000","null"
"MR6126","http://www.metroretrofurniture.com/images/lounge/loungechairblackleather02_t.jpg","1950s TH Robsjohn Gibbings Lounge Armchair and Ottoman","2900","SOLD"
"MR6096","http://www.metroretrofurniture.com/images/lighting/c18italiancelinglightwiththreeblueandwhiteglobes01_t.jpg","Mid Century Modern Italian Pendant Light Lamp Light 50s","695","SOLD"
"MR6182","http://www.metroretrofurniture.com/images/chairII/r43r44greenaluminumsidechairs05_t.jpg","GF Office Furniture Aluminum Side Chair","199","SOLD"
"MR6194","http://www.metroretrofurniture.com/images/credenza/s40credenza2f2dcabinets01_t.jpg","sold 6` Vintage Wood Credenza Breakfront","795","SOLD"
"MR6250","http://www.metroretrofurniture.com/images/couchII/yellowsettee04_t.jpg","Danish Reupholstered Armless Settee Couch","995","SOLD"
"MR6173","http://www.metroretrofurniture.com/images/artII/p31eight01_t.jpg","Allen Banks Enameled Metal Panel Decorative Wall Art","1495","SOLD"
"MR6614","http://www.metroretrofurniture.com/images/chairII/gaetanopesce09_t.jpg","Zerodisegno Gaetano Pesce ""Nobody`s Pouf"" Foot-rest~Black~Yellow~New~Excellent~","895","SOLD"
"MR6669","http://www.metroretrofurniture.com/images/desk2/v30dunbarcredenza78x20x30exnew08_t.jpg","sold Mid Century Modern Dunbar Walnut Credenza","1095","SOLD"
"MR6297","http://www.metroretrofurniture.com/images/chairII/s98woodvinyldiningchairs03_t.jpg","6 Italian Mid Century Modern Dining Chairs","3900","null"
"MR6838","http://www.metroretrofurniture.com/images/lounge/z76tumbleweedeggchair05_t.jpg","(1) Arne Jacobsen Egg Chair Artesian","2795","SOLD"
"MR6196","http://www.metroretrofurniture.com/images/conference/conferenceset02_t.jpg","Monumental 18Ft Roger Deatherage Solid Mahogany Conference Table Custom  Built for Enron","15000","null"
