MR-ID,images-src,product_name,price,sold-status
"MR3822","http://www.metroretrofurniture.com/images/chair/leathercentereclectica6_t.jpg","(4) Leather Center Maple Dining Chairs Eclectica","995","SOLD"
"MR","http://www.metroretrofurniture.com/images/stendig/stendigmieschairsnewpics02_t.jpg","(1) Vintage Mies Van Der Rohe MR 10 Side Chair","299","SOLD"
"MR3221","","Stow Davis 78"" Desk Bronze Trim","699","SOLD"
"MR3303","http://www.metroretrofurniture.com/images/odds/chrometube1_t.jpg","sold Modern Architectural Stainless Steel Planter","99","SOLD"
"MR3598","","","null","SOLD"
"MR3660","","Knoll Pfister Lounge Chair Vintage Modern","149","SOLD"
"MR3463","","Framed Poster/Print","null","SOLD"
"MR3757","http://www.metroretrofurniture.com/images/dining/diningtable4chairs01_t.jpg","sold Vintage Wolfgang Hoffmann Art Deco Table & (4) Chairs","795","SOLD"
"MR3571","http://www.metroretrofurniture.com/images/stendig/stendigroundlegtable1_t.jpg","Vintage Stendig Thalia Dining Set Table & 9 Chairs","2495","SOLD"
"MR3642","","","null","SOLD"
"MR3420","http://www.metroretrofurniture.com/images/dunbar/allfourdunbarchairsmr3420dunbararmchairs05_t.jpg","(4) Mid Century Modern Dunbar Edward Wormley Mahogany Arm Chairs Off-white Fabric","2000","SOLD"
"MR3765","http://www.metroretrofurniture.com/images/gf/burgundygfchair04_t.jpg","GF Office Furniture Aluminum Chair Burgundy","395","null"
"MR3847","","S7028 Le Corbusier Style Lounge Chair","null","null"
"MR3406","","Vintage Modern 10ft Down Filled Sofa/Matching Table","1995","SOLD"
"MR3238","","","null","SOLD"
"MR3312","","Vintage Knoll Mies Van Der Rohe Flatbar Brno Chair","995","SOLD"
"MR3606","http://www.metroretrofurniture.com/images/tables/marblemattechrometable02_t.jpg","Mid Century Florence Knoll White Carrara Marble Table","595","SOLD"
"MR3068","","Cassina Scarpa Soriana Sofa","1895","SOLD"
"MR3165","","Knoll Mies van der Rohe Brno Chair Black Leather Armpad","999","SOLD"
"MR3746","","sold Herman Miller Wilkes Chiclet Blue Lounge Chair","495","SOLD"
"MR3028","http://www.metroretrofurniture.com/images/couch/navybrownblacktweedsofa04_t.jpg","Vintage Mid Century Dunbar Style Wool Sofa Couch","699","SOLD"
"MR3987","http://www.metroretrofurniture.com/images/scarpa/elephantandantalopelounge04_t.jpg","B&B Scarpa Elephant Antelope Leather Coronado Chair","2495","SOLD"
"MR3105","http://www.metroretrofurniture.com/images/recentstuff/grnmardennybase3_t.jpg","68"" Vintage Green Oval Marble Dining Table Cast Iron SOLD","2495","SOLD"
"MR3167","http://www.metroretrofurniture.com/images/knoll/newblackbrnonopads1_t.jpg","(1) Knoll Mies van der Rohe Brno Chair Black Leather","995","SOLD"
"MR3342","http://www.metroretrofurniture.com/images/saarinen/tweedyredsaarinen03_t.jpg","Vintage Knoll Saarinen Office Executive Chair","399","SOLD"
"MR3550","","Twelve Vintage Hickory Chairs","1795","SOLD"
"MR3552","","sold Vintage Knoll Schultz Desk Rosewood Refinished Upon Request","1995","SOLD"
"MR3037","http://www.metroretrofurniture.com/images/cabinet/eldinindustriesslidecase04_t.jpg","George Nelson Style Slide Cabinet Light Photography Elden Enterprises","1799","null"
"MR3986","http://www.metroretrofurniture.com/images/scarpa/newitaliananilineleatherloungeottoman10_t.jpg","B&B Italia Scarpa Leather Coronado Chair and Ottoman","2900","null"
"MR3811","http://www.metroretrofurniture.com/images/desk2/florenceknolldesk09_t.jpg","Unique Florence Knoll Desk Gift from Hans Knoll RESTORED","1995","SOLD"
"MR3953","","","null","SOLD"
"MR3960","","Vintage Mid-Century Modern Ebonized Table","299","SOLD"
"MR3240","","","null","SOLD"
"MR3491","","Framed Original Watercolor","null","SOLD"
"MR","http://www.metroretrofurniture.com/images/stendig/stendigmieschairsnewpics04_t.jpg","(1) Vintage Mies Van Der Rohe MR 10 Side Chair","299","SOLD"
"MR3311","","Vintage Knoll Warren Platner Coffee Table","1195","SOLD"
"MR3114","","Ozz Franca Big-Eyed Boy Print Kitsch","99","SOLD"
"MR3262","","","null","SOLD"
"MR3811","http://www.metroretrofurniture.com/images/desk2/florenceknolldesk01_t.jpg","Unique Florence Knoll Desk Gift from Hans Knoll RESTORED","1995","SOLD"
"MR3232","","15 Ft. Custom Glass Conference Table Chrome Base","2995","SOLD"
"MR3395","","sold Pair Overman High Back Side Chairs Scandinavian Modern","1595","SOLD"
"MR3908","","Herman Miller Eames 12ft Laminate Conference Table","995","SOLD"
"MR3422","","Mid Century Modern Retro Custom Chairs Grey","59","SOLD"
"MR3305","http://www.metroretrofurniture.com/images/chairII/knollbrnoriginalfabric02_t.jpg","sold Vintage Knoll Mies Brno Side Chair Original Upholstery","300","SOLD"
"MR3678","http://www.metroretrofurniture.com/images/recentstuff/knollrefftable02_t.jpg","6ft Mid Century Modern Knoll Reff Wood Table Desk","399","SOLD"
"MR3207","","Paul McCobb Dining Set Midcentury Modern","1995","SOLD"
"MR3617","http://www.metroretrofurniture.com/images/tables/bileveldesk1_t.jpg","Blonde Wood Two Level Small Computer Stand","149","SOLD"
"MR3952","http://www.metroretrofurniture.com/images/wardbennett/vintagewardbennettbrickelloungechair01_t.jpg","(3) Vintage Ward Bennett Brickel Lounge Chairs Wine","2550","null"
"MR3206","","2 Knoll Pollock Brown Armchair Mid Century Modern","445","SOLD"
"MR3014","","","null","SOLD"
"MR3050","http://www.metroretrofurniture.com/images/krueger/kruegermintstacking05_t.jpg","2 Krueger Matrix Poly High Density Stacking Chairs","135","null"
"MR3125","http://www.metroretrofurniture.com/images/saarinen/ay02saarinenbluechaironcasters05_t.jpg","(1) Early Edition Knoll Saarinen Executive Chair Casters","399","SOLD"
"MR3002","","Jofco Jasper Walnut Telephone Stand Pedestal","90","SOLD"
"MR3228","","Isamu Noguchi Herman Miller Coffee Table","995","SOLD"
"MR3416","http://www.metroretrofurniture.com/images/bellini/bellinitable02_t.jpg","Vintage Coffee Table by Mario Bellini for B&B Italia","1500","SOLD"
"MR3350","http://www.metroretrofurniture.com/images/desk2/mr3350adjustablecomputerdraftingtabledeskcherry07_t.jpg","5ft Vintage Computer Drafting Table Cherry Desk","895","null"
"MR3054","","Knoll Eero Saarinen Armchair Mid Century Modern","250","SOLD"
"MR3822","http://www.metroretrofurniture.com/images/chair/leathercentereclectica7_t.jpg","(4) Leather Center Maple Dining Chairs Eclectica","995","SOLD"
"MR3152","http://www.metroretrofurniture.com/images/metro/metropolitancoffeetable01_t.jpg","5ft Belschner Metro Oak Glass Coffee Occasional Table HOLD","595","SOLD"
"MR3685","http://www.metroretrofurniture.com/images/chairIII/aluminumwhitevinylchairsnewpics09_t.jpg","(2) Royalmetal Vintage Side Armchairs","299","SOLD"
"MR3883","http://www.metroretrofurniture.com/images/eames/tables/8fthmillereamesconference10_t.jpg","Herman Miller Eames 8ft Round Walnut Conference Table","2995","SOLD"
"MR3577","","Modern Sunburst Square Coffee Table Chrome Base","249","SOLD"
"MR3773","http://www.metroretrofurniture.com/images/chairIII/mr37732casalinostylemodernsidechairsred01_t.jpg","(2) Casalino Style Modern Side Chairs Red","399","SOLD"
"MR3898","http://www.metroretrofurniture.com/images/stow/ovalmarbledinningtablecurvelegs05_t.jpg","Stow Davis Osvaldo Borsani Marble Dining Table","4595","SOLD"
"MR3362","","","null","SOLD"
"MR3330","","Baker Furniture Side Table Vintage Traditional New World","245","SOLD"
"MR3243","","","null","SOLD"
"MR3194","http://www.metroretrofurniture.com/images/zographos/mr3194cinnamonzographos07_t.jpg","(2) Vintage Nicos Zographos Cinnamon Armchairs","1120","SOLD"
"MR3767","http://www.metroretrofurniture.com/images/gf/winegfchairpair03_t.jpg","(2) Vintage GF Office Furniture Aluminum Chairs Wine","399","SOLD"
"MR3439","","Limited Edition Truyard Print  ""Nature - Wind""","null","SOLD"
"MR3975","http://www.metroretrofurniture.com/images/jensrisom/jensrisomtwotonereturndesk09_t.jpg","Vintage Jens Risom Desk with Left Return","1495","SOLD"
"MR3771","","","null","SOLD"
"MR3651","http://www.metroretrofurniture.com/images/chair/blackfiberglasschairsnew2_t.jpg","Black Fiberglass Shell Stool Eames Style","149","null"
"MR3826","","CL7027 Mies van der Rohe Style Lounge","null","SOLD"
"MR3717","","Pair of Milo Baugham Thayer Coggin Chairs `54 Eames Era","1995","SOLD"
"MR3784","","Vintage Modern Deco Stow Davis Reception Mahogany Desk","1459","SOLD"
"MR3669","http://www.metroretrofurniture.com/images/artII/timsaskaurbanlandscapepaintingimpressionism01_t.jpg","Tim Saska Urban Landscape Painting Impressionism Massive landscape signed Oil on Canvas (Sold)","5995","null"
"MR3750","","","null","SOLD"
"MR3249","http://www.metroretrofurniture.com/images/bench/benchwoodblue3_t.jpg","Vintage Monarch Bench Wood Frame Blue Fabric","399","SOLD"
"MR3249","http://www.metroretrofurniture.com/images/bench/benchwoodblue2_t.jpg","Vintage Monarch Bench Wood Frame Blue Fabric","399","SOLD"
"MR3634","http://www.metroretrofurniture.com/images/knoll/af98knollinternationalblackleatherchairs05_t.jpg","Vintage Knoll Gae Aulenti Dining Table and 4 Leather Chairs Set","3900","null"
"MR3275","","Pair Oxford and Cambridge Prints Art England","89","SOLD"
"MR3690","http://www.metroretrofurniture.com/images/lounge/orangelinelounge02_t.jpg","Vintage Modern Orange Fabric Lounge Club Chair","395","SOLD"
"MR3571","http://www.metroretrofurniture.com/images/stendig/stendigroundlegtable3_t.jpg","Vintage Stendig Thalia Dining Set Table & 9 Chairs","2495","SOLD"
"MR3265","","","null","SOLD"
"MR3442","","","null","SOLD"
"MR3525","","","null","SOLD"
"MR3237","","","null","SOLD"
"MR3775","http://www.metroretrofurniture.com/images/conantball/replacementpicforconantballdiningchair06_t.jpg","SOLD Vintage Conant Ball Russel Wright Side Dining Chairs","149","SOLD"
"MR3848","http://www.metroretrofurniture.com/images/tables/moser3conferencetable07_t.jpg","Thos Moser Arts and Crafts Solid Maple Conference Table Cabinet Maker Signed Cabinetmaker","2995","SOLD"
"MR3377","","Vintage Modern Stow Davis Wood Leg Armless Sofa","995","SOLD"
"MR3397","","sold Herman Miller Eames  36"" Round Laminate DiningTable","295","SOLD"
"MR3971","","sold Herman Miller Eames Racetrack Dining Table Desk VFC","1295","SOLD"
"MR3621","","Vintage Antique Wood/Laminate Chest","199","SOLD"
"MR3811","http://www.metroretrofurniture.com/images/desk2/florenceknolldesk05_t.jpg","Unique Florence Knoll Desk Gift from Hans Knoll RESTORED","1995","SOLD"
"MR3770","","Herman Miller George Nelson Teak Study Module Desk","495","SOLD"
"MR3671","","Racing Fever Vintage Movie Poster Sixties Kitsch","595","SOLD"
"MR3434","","Framed Screenprint","null","SOLD"
"MR3829","http://www.metroretrofurniture.com/images/loungeII/aay62loungeseatingwithottoman02_t.jpg","CB9042 - B9043 Artesian Maggiolina Style Leather Lounge Chair Ottoman","3495","null"
"MR3906","http://www.metroretrofurniture.com/images/wormley/rolltopdeskex008_t.jpg","sold 1/25/08 Dunbar Edward Wormley Mohogany Rosewood Desk","7500","SOLD"
"MR3504","","Framed And Signed Print","null","SOLD"
"MR3123","","4 Vintage Allan Gould Oak Dining Chairs Avacado Fabric","1000","SOLD"
"MR3646","","marfa Modern Black Marble Wood End Table","299","SOLD"
"MR3605","http://www.metroretrofurniture.com/images/stow/creamstowluvseat01_t.jpg","Stow Davis Wood Trim Loveseat Vintage Modern","695","SOLD"
"MR3961","","Vintage Eames Era Mahogany Extension Table","500","SOLD"
"MR3301","","","null","SOLD"
"MR3793","http://www.metroretrofurniture.com/images/dining/7peicediningset07_t.jpg","Set of (6) Vintage 1950s Walnut Dining Chairs","1495","SOLD"
"MR3548","","Vintage Modern Pedestal Display/Side Table","99","SOLD"
"MR3643","","","null","SOLD"
"MR3432","","Signed and Numbered Print","null","SOLD"
"MR3120","","4 Vintage Knoll Saarinen Tulip Arm Chairs Mid Century","1595","SOLD"
"MR3906","http://www.metroretrofurniture.com/images/wormley/rolltopdeskex005_t.jpg","sold 1/25/08 Dunbar Edward Wormley Mohogany Rosewood Desk","7500","SOLD"
"MR3176","","24"" Florence Knoll Square Marble Side Table Chrome Base","399","SOLD"
"MR3946","","Vintage Knoll Eero Saarinen Stool Tulip Base","395","SOLD"
"MR3742","","2 Vintage Midcentury Knoll Platner Lounge Chairs","2590","SOLD"
"MR3738","","","null","SOLD"
"MR3679","","","null","SOLD"
"MR3728","http://www.metroretrofurniture.com/images/heywood/wakefieldspacedouble06_t.jpg","Sold Heywood Wakefield Encore Wheat Double Dresser M524","1195","SOLD"
"MR3628","","120"" Slate Top Lab Table","295","SOLD"
"MR3318","http://www.metroretrofurniture.com/images/heywood/heywoodbuffhutch11_t.jpg","Heywood Wakefield Encore Server and China Cabinet Wheat","1495","SOLD"
"MR3524","http://www.metroretrofurniture.com/images/rodrigues/rodriguesjacsidetabley02_t.jpg","Brazilian Rosewood Coffee Table","799","SOLD"
"MR3629","","Sauder Desk With Monitor Shelf And Bookshelf Return","349","SOLD"
"MR3618","http://www.metroretrofurniture.com/images/desk2/mr3618wooddesk07_t.jpg","5ft Vintage Shelbyville Desk File Wood Brass","995","SOLD"
"MR3975","http://www.metroretrofurniture.com/images/jensrisom/jensrisomtwotonereturndesk06_t.jpg","Vintage Jens Risom Desk with Left Return","1495","SOLD"
"MR3590","","Restored Vintage Modern Steelcase Metal Desk","995","SOLD"
"MR3383","http://www.metroretrofurniture.com/images/knoll/schultzbluetable03_t.jpg","Knoll Schultz Outdoor Collection Coffee/Side Table","449","SOLD"
"MR3027","http://www.metroretrofurniture.com/images/desk/brasslegdesk07_t.jpg","Vintage Writing Wood Tapered Bronze Legs Desk","995","null"
"MR3405","","","null","SOLD"
"MR3116","http://www.metroretrofurniture.com/images/tables/stenstyletable02_t.jpg","Modern Stendig Omega Conference Table Desk","695","SOLD"
"MR3852","","Knoll Mies van der Rohe Brno Chair Black Leather Armpad","995","SOLD"
"MR3684","","Vintage Klimt `The Kiss` Framed Art Poster MOMA","99","null"
"MR3082","http://www.metroretrofurniture.com/images/couch/scarpasofa06_t.jpg","Vintage Tobia and Afra Scarpa B&B Italia Coronado Sofa","995","SOLD"
"MR3733","","","null","SOLD"
"MR3926","http://www.metroretrofurniture.com/images/coffeetable/granitewoodcoffeetable05_t.jpg","Vintage Mahogany Base Granite Table","300","null"
"MR3721","http://www.metroretrofurniture.com/images/jensrisom/jensrisomsofawtable05_t.jpg","7.5ft Knoll Jens Risom Midcentury Modern Sofa Side Table","1275","SOLD"
"MR3419","http://www.metroretrofurniture.com/images/odds/steelcart03_t.jpg","Vintage Industrial Stainless Steel Media/Display Cart","595","null"
"MR3651","http://www.metroretrofurniture.com/images/chair/blackfiberglasschairsnew1_t.jpg","Black Fiberglass Shell Stool Eames Style","149","null"
"MR3973","http://www.metroretrofurniture.com/images/chair/orangeloungeandottoman04_t.jpg","Vintage Modern New Fabric Lounge Chair & Ottoman","999","null"
"MR3986","http://www.metroretrofurniture.com/images/scarpa/newitaliananilineleatherloungeottoman01_t.jpg","B&B Italia Scarpa Leather Coronado Chair and Ottoman","2900","null"
"MR3171","http://www.metroretrofurniture.com/images/marble/woodpedmarble1_t.jpg","31"" Vintage Marble Maple Pedestal Stand Side End Table","345","null"
"MR3725","","4 Ward Bennett Brickel Bumper Chairs","795","SOLD"
"MR3952","http://www.metroretrofurniture.com/images/wardbennett/vintagewardbennettbrickelloungechair04_t.jpg","(3) Vintage Ward Bennett Brickel Lounge Chairs Wine","2550","null"
"MR3064","","","null","SOLD"
"MR3998","","Knoll Joseph D`Urso Table Base Chrome","495","SOLD"
"MR3335","http://www.metroretrofurniture.com/images/rodrigues/rodriguessideschairsnewagain06_t.jpg","(4) Brazilian Jacaranda Solid Rosewood Dining Side Chairs","1995","null"
"MR3367","http://www.metroretrofurniture.com/images/saarinen/eeroside1_t.jpg","Knoll Saarinen Round Side Tulip Base Table Mid Century Modern","595","SOLD"
"MR3850","","","null","SOLD"
"MR3871","http://www.metroretrofurniture.com/images/paintings/briggswindsongpainting09_t.jpg","Lamar Briggs Windsong Purple Painting","1995","SOLD"
"MR3923","http://www.metroretrofurniture.com/images/heywood/av19heywoodwakefieldtwotiersidetable01_t.jpg","Vintage Heywood Wakefield Two Tier Side Lamp Table 337G","495","SOLD"
"MR3251","","","null","SOLD"
"MR3495","","Original Abstract Watercolor on Handmade Paper","null","SOLD"
"MR3453","","Original Framed Signed Print Plants","null","SOLD"
"MR3534","","Original Barbara R. Felisky monotype ""Swampland III""","99","SOLD"
"MR3437","","Framed and Signed Screenprint","null","SOLD"
"MR3220","","6ft Vintage Oak Desk Chrome Trim","599","SOLD"
"MR3883","http://www.metroretrofurniture.com/images/eames/tables/8fthmillereamesconference07_t.jpg","Herman Miller Eames 8ft Round Walnut Conference Table","2995","SOLD"
"MR3685","http://www.metroretrofurniture.com/images/chairIII/aluminumwhitevinylchairsnewpics02_t.jpg","(2) Royalmetal Vintage Side Armchairs","299","SOLD"
"MR3987","http://www.metroretrofurniture.com/images/scarpa/elephantandantalopelounge06_t.jpg","B&B Scarpa Elephant Antelope Leather Coronado Chair","2495","SOLD"
"MR3137","","","null","SOLD"
"MR3944","","Vintage Achille Castiglioni Mezzardo Birch Stool","399","SOLD"
"MR3409","","","null","SOLD"
"MR3634","http://www.metroretrofurniture.com/images/knoll/af98knollinternationalblackleatherchairs10_t.jpg","Vintage Knoll Gae Aulenti Dining Table and 4 Leather Chairs Set","3900","null"
"MR3772","http://www.metroretrofurniture.com/images/chairIII/mr37722casalinostylemodernsidechairsblue04_t.jpg","(2) Casalino Style Modern Side Chairs Blue","399","SOLD"
"MR3350","http://www.metroretrofurniture.com/images/desk2/mr3350adjustablecomputerdraftingtabledeskcherry04_t.jpg","5ft Vintage Computer Drafting Table Cherry Desk","895","null"
"MR3200","","","null","SOLD"
"MR3562","","Vintage 42"" Round Dining Table Tulip Style Base","895","SOLD"
"MR3727","http://www.metroretrofurniture.com/images/chair/kruegervertebrablack4_t.jpg","Vintage Krueger OpenArk Vertebra Black Stacking Chair Emilio Ambasz & Giancarlo Piretti","99","SOLD"
"MR3244","","","null","SOLD"
"MR3635","","Walnut Kitchen Microwave Coffee Cart","199","SOLD"
"MR3600","","Overman Sweden Side Chair Scandinavian Modern","295","SOLD"
"MR3060","","Sold Scarpa Piediferro B&B Italia Marble Coffee Side Table 20% off","995","SOLD"
"MR3773","http://www.metroretrofurniture.com/images/chairIII/mr37732casalinostylemodernsidechairsred02_t.jpg","(2) Casalino Style Modern Side Chairs Red","399","SOLD"
"MR3862","","Vintage Finn Juhl Walnut Danish Credenza","1599","SOLD"
"MR3416","http://www.metroretrofurniture.com/images/bellini/bellinitable05_t.jpg","Vintage Coffee Table by Mario Bellini for B&B Italia","1500","SOLD"
"MR3753","http://www.metroretrofurniture.com/images/knoll/noguchitable05_t.jpg","Vintage Midcentury Modern Knoll Noguchi Cyclone Table","1495","SOLD"
"MR3827","","CL4028 Mies van der Rohe Style Day Bed","1995","SOLD"
"MR3857","http://www.metroretrofurniture.com/images/knoll/saarinenorange06_t.jpg","(1)  Knoll Saarinen New Fabric Executive Chairs New Fabric","495","SOLD"
"MR3427","","sold Knoll Morrison Hannah Outdoor Lounge Chairs 32 Available","199","SOLD"
"MR3139","","2 Traditional Wing Back Mid Century Dunbar Style Chairs","595","SOLD"
"MR3688","http://www.metroretrofurniture.com/images/couch/brownsofabench02_t.jpg","Mid Century Modern Poul Kjaerholm Style Settee Lounge","595","SOLD"
"MR3715","http://www.metroretrofurniture.com/images/desk/brasshandledesk03_t.jpg","6ft Vintage Wood Brass Handle Desk Vintage Modern","795","SOLD"
