MR-ID,images-src,product_name,price,sold-status
"MR7854","http://www.metroretrofurniture.com/images/desk2/ap54burldesk0006_t.jpg","6ft Mid Century Modern Burl Desk Refinished","1195","SOLD"
"MR7878","http://www.metroretrofurniture.com/images/desk2/ap42sunarhausermanoakdesk03_t.jpg","6 1/2ft Vintage Sunar Hauserman Double Pedestal Desk SOLD","795","SOLD"
"MR7942","http://www.metroretrofurniture.com/images/lounge/aq53yelloweggchair06_t.jpg","(1) Arne Jacobsen Egg Chair Yellow","null","SOLD"
"MR7882","http://www.metroretrofurniture.com/images/thonet/ao10thonetthreeseatersectional02_t.jpg","Vintage Thonet Tandem Seating 3-Seater Sofa Tubular","695","SOLD"
"MR7748","http://www.metroretrofurniture.com/images/dining/mr4413amberacrylictuliptablechairs06_t.jpg","4ft Vintage Chromcraft Tulip Base Acrylic Dining Table & Chairs Set","1995","SOLD"
"MR7735","http://www.metroretrofurniture.com/images/saarinen/an51saarinenchairs05_t.jpg","(1) Vintage Herman Miller Eames Shell Armchair Black","595","SOLD"
"MR7573","http://www.metroretrofurniture.com/images/lounge/aj82brownsuedearmchair06_t.jpg","(2) Hollywood Regency Lounge Arm Chair Set Restored","1195","SOLD"
"MR7588","http://www.metroretrofurniture.com/images/miscelaneous/am03fivepanelsectionalwoodframebeigefabric10_t.jpg","(1) Vintage Screen Divider Curved Panel Wood Trim","1000","null"
"MR7613","http://www.metroretrofurniture.com/images/desk2/am43blackvinylandglasstoproundshape03_t.jpg","Mid Century Modern Walnut Desk","1495","SOLD"
"MR7668","http://www.metroretrofurniture.com/images/tables/am98diningtablenoleaf05_t.jpg","5ft Vintage Scandinavian Teak Dining Table","695","SOLD"
"MR7894","http://www.metroretrofurniture.com/images/miscelaneous/ar90roomdividers03_t.jpg","6ft Height Mid Century Acrylic Wood Room divider Screen","295","SOLD"
"MR7834","http://www.metroretrofurniture.com/images/hermanmiller2/ar26hermanmillerloungechairandottoman10_t.jpg","Vintage Herman Miller Eames Lounge Chair & Ottoman","5000","SOLD"
"MR7590","http://www.metroretrofurniture.com/images/stools/am13miesvanderrohestyletwostoolsbrassframe01_t.jpg","(2) Vintage Mies Van Der Rohe Style Bar Stools","895","SOLD"
"MR7978","http://www.metroretrofurniture.com/images/sidetable/l3platnersidetables05_t.jpg","(2) Vintage Knoll Warren Platner Wire Side Table","1195","SOLD"
"MR7915","http://www.metroretrofurniture.com/images/tablebase/ar93threecylinderbasechrome04_t.jpg","Industrial Metal Cylinder Dining Club Table Base","395","SOLD"
"MR7767","http://www.metroretrofurniture.com/images/heywood/ap51heywoodwakefield06_t.jpg","Vintage Heywood Wakefield Credenza Buffet M192","1695","SOLD"
"MR7577","http://www.metroretrofurniture.com/images/lamp/corklamp01_t.jpg","12""x32"" Vintage Cork and Chrome Urn Table Lamp","199","SOLD"
"MR7844","http://www.metroretrofurniture.com/images/knoll2/ar100knollsmallcredenzaleatherhandlepulls04_t.jpg","Early Edition Florence Knoll Credenza 542 and Desk Set","2295","SOLD"
"MR7766","http://www.metroretrofurniture.com/images/knoll2/ao83vintagesaarinenknollexecutivesidechairwoodlegsfabric06_t.jpg","(4) Early Edition Knoll Saarinen Side Chairs Set  Wood Legs","1595","SOLD"
"MR7485","http://www.metroretrofurniture.com/images/hermanmiller2/al08hermanmillertabledesk08_t.jpg","sold Herman Miller Action Office Table Desk Robert Propst George Nelson","295","SOLD"
"MR7553","http://www.metroretrofurniture.com/images/armoire/al83bakerarmoircabinet0001_t.jpg","Baker Bill Sofield Collection Vélez Valet Armoire Satin Nickel Handle Pulls Antique Silver Finish Walnut ~Price Reduced!!! Original Price Was $8,000","6500","SOLD"
"MR7594","http://www.metroretrofurniture.com/images/couchII/am04and05threeseatersofadetachablecushions05_t.jpg","Vintage Knoll Pfister Style Couch and Arm Chair","695","SOLD"
"MR7698","http://www.metroretrofurniture.com/images/bertoia/x71bertoiastylemeshchairs03_t.jpg","2 Mid Century Outdoor Bertoia Style Arm Chairs Restored","695","SOLD"
"MR7491","http://www.metroretrofurniture.com/images/knoll2/al45platnersidetablewithglasstop05_t.jpg","sold Vintage Knoll Warren Platner Wire Side Table","595","SOLD"
"MR7584","http://www.metroretrofurniture.com/images/tablesII/al99squaredchrometablesmokedglasstop04_t.jpg","5ft Square Stendig Chrome Glass Dining Table","1995","SOLD"
"MR7679","http://www.metroretrofurniture.com/images/glass/ac53greenbaseglass03_t.jpg","14.5"" Vintage Green Glass Decorative Art Vase","99","SOLD"
"MR7643","http://www.metroretrofurniture.com/images/bertoia/mr7643ironredchairs02_t.jpg","(2) French Armchair Prototype Bertoia & Pierre Paulin Style Red","1995","SOLD"
"MR7751","http://www.metroretrofurniture.com/images/desk2/desksept10desk06_t.jpg","Mid Century Drexel Campaign Desk Roll Top Doors Brass","1195","SOLD"
"MR7503","http://www.metroretrofurniture.com/images/sculpture/ak42brasscranes09_t.jpg","6 Ft Pair Vintage Giant Brass Ornamental Cranes 1970","2495","SOLD"
"MR7883","http://www.metroretrofurniture.com/images/thonet/ao10thonetseatertwoseater04_t.jpg","(1) Vintage Thonet Tandem Seating 2-Seater Sofa Tubular","495","SOLD"
"MR7472","http://www.metroretrofurniture.com/images/hermanmiller/al11hermanmillercornertable06_t.jpg","Herman Miller Relay Desk End Table Geoff Hollington","195","null"
"MR7564","http://www.metroretrofurniture.com/images/artII/ak53leafwaterfall02_t.jpg","6ft Vintage Sculptural Copper Water Fall Fountain Leaf","595","SOLD"
"MR7619","http://www.metroretrofurniture.com/images/desk2/ak77blackdesk02_t.jpg","3.5ft Vintage Black Desk","395","SOLD"
"MR7615","http://www.metroretrofurniture.com/images/georgenelson/am21georgenelsonbluedeskrightreturnmetalturquoise01_t.jpg","Herman Miller George Nelson Turquoise Desk & Return MMG Modern Management Group","2995","SOLD"
"MR7943","http://www.metroretrofurniture.com/images/knoll2/as17knollcredenza06_t.jpg","6ft Mid Century Modern Walnut Florence Knoll Credenza","1295","SOLD"
"MR7742","http://www.metroretrofurniture.com/images/hermanmiller/an78hermanmillerchair10_t.jpg","Vintage Herman Miller Eames Soft Pad Management Chair Brown Original Fabric","795","SOLD"
"MR7595","http://www.metroretrofurniture.com/images/credenza/am20credenzabreakfront01_t.jpg","5ft Vintage Oak Custom Made Architectural Credenza FREE SHIPPING! *consigned to NYC*","795","SOLD"
"MR7737","http://www.metroretrofurniture.com/images/chairIII/ao01rockingchair03_t.jpg","Vintage Rocking Lounge Chair Manner of George Nakashima","495","null"
"MR7619","http://www.metroretrofurniture.com/images/desk2/ak77blackdesk04_t.jpg","3.5ft Vintage Black Desk","395","SOLD"
"MR7870","http://www.metroretrofurniture.com/images/lounge/ao56and57scandinavianloungechairorange11_t.jpg","Vintage Sofa Couch and Lounge Armchair Set","556","SOLD"
"MR7570","http://www.metroretrofurniture.com/images/lighting/y80tableandlamp04_t.jpg","Vintage Mid Century Modern Chrome Table Lamp","149","SOLD"
"MR7525","http://www.metroretrofurniture.com/images/coffeetable/al56acrylicthreelevelcoffeetable01_t.jpg","Vintage Gary Gutterman Style Acrylic Side Coffee Table","695","SOLD"
"MR7969","http://www.metroretrofurniture.com/images/tablesII/as75blackmarblecoffeetable01_t.jpg","3ft Vintage Marble Ebonized Coffee Table Refinished","595","null"
"MR7815","http://www.metroretrofurniture.com/images/hermanmiller2/an55plycraftchairandottoman04_t.jpg","Vintage Herman Miller Rosewood Eames Lounge Chair & Ottoman","4595","SOLD"
"MR7853","http://www.metroretrofurniture.com/images/hutch/ap55burlhutchtwopiecewithglassshlelves09_t.jpg","6ft Mid Century Burl Hutch Display Credenza Refinished","1295","SOLD"
"MR7532","http://www.metroretrofurniture.com/images/hermanmiller2/al74solidwoodheadboardhermanmiller05_t.jpg","4.5ft Herman Miller George Nelson Walnut Headboard","995","null"
"MR7869","http://www.metroretrofurniture.com/images/lounge/as26blackarmlesschair04_t.jpg","Vintage Florence Knoll Style Chrome Lounge Chair","695","null"
"MR7466","http://www.metroretrofurniture.com/images/chairIII/ak33barberblackchair06_t.jpg","(1) Vintage Koken Premier Barber Chair","2900","null"
"MR7959","http://www.metroretrofurniture.com/images/sofa/as38woodframesofadetachablecushions09_t.jpg","Vintage Danish Jydsk Møbelværk Rosewood Settee","1595","SOLD"
"MR7580","http://www.metroretrofurniture.com/images/stools/aae94industrialagestoolgreenvinyl04_t.jpg","Industrial Age InterRoyal Corporation Drafting Stool","195","null"
"MR7909","http://www.metroretrofurniture.com/images/heywood/ao28heywoodwakefieldtablediningfivelegs04_t.jpg","Heywood Wakefield 5-Leg Extension Dining Table & Chairs","3995","SOLD"
"MR7948","http://www.metroretrofurniture.com/images/stendig/as42and43segiorodrigues11_t.jpg","Vintage Stendig Mole Seating Suite Set Sergio Rodrigues","3995","SOLD"
"MR7572","http://www.metroretrofurniture.com/images/lounge/aj23orangeloungechair11_t.jpg","Restored Scandinavian Lounge Armchair and Ottoman Set","2100","SOLD"
"MR7599","http://www.metroretrofurniture.com/images/chairIII/am25highbackchaircane04_t.jpg","(6) Mid Century Modern Frankl Style Dining Chairs","1295","SOLD"
"MR7739","http://www.metroretrofurniture.com/images/lamp/am86floorlampwithtile03_t.jpg","Mid Century Modern Floor Lamp Wood Tile Lighting","295","SOLD"
"MR7699","http://www.metroretrofurniture.com/images/chair/mr5946fritzhansengreenchairs09_t.jpg","(4) Fritz Hansen Series 7 Side Chairs by Arne Jacobsen Dark Blue Green Finish","995","SOLD"
"MR7522","http://www.metroretrofurniture.com/images/desk2/aj98walnutdesk07_t.jpg","5ft Mid Century Modern Jasper Walnut Desk","795","SOLD"
"MR7814","http://www.metroretrofurniture.com/images/desk2/ar84curvedvintageteakdesk02_t.jpg","Vintage Scandinavian Curved Wood Console Table Desk","1295","SOLD"
"MR7860","http://www.metroretrofurniture.com/images/Pots/ap02vintagecatherineholmcook09_t.jpg","Cathrineholm Norway Grete Prytz Kittelsen Cookware Set","695","SOLD"
"MR7764","http://www.metroretrofurniture.com/images/eames/ao98eamesmoldedplasticarmchairwitheiffelbase07_t.jpg","Vitra Eames Eiffel Plastic Armchair White 1950 Design","380","SOLD"
"MR7732","http://www.metroretrofurniture.com/images/cabinet/an98threetierovalcabinet05_t.jpg","Vintage Hollywood Regency Cocktail Bar Cart Cabinet","795","SOLD"
"MR7552","http://www.metroretrofurniture.com/images/lamp/ak85lampwoodbase05_t.jpg","Vintage Asian Style Landscape Relief Brass Table Lamp","99","SOLD"
"MR7971","http://www.metroretrofurniture.com/images/wormley/at01wormelydrexelshelf04_t.jpg","Vintage Drexel Wormley Pyramid Bookshelf","1495","SOLD"
"MR7734","http://www.metroretrofurniture.com/images/chairIII/ad04blueloungechairs02_t.jpg","(2) Florence Knoll Style Lounge Arm Chairs","713","SOLD"
"MR7529","http://www.metroretrofurniture.com/images/coffeetable/ad88twotierendtable01_t.jpg","2.5 Ft Vintage Danish Two Tier Walnut End Table","395","null"
"MR7553","http://www.metroretrofurniture.com/images/armoire/al83bakerarmoircabinet0010_t.jpg","Baker Bill Sofield Collection Vélez Valet Armoire Satin Nickel Handle Pulls Antique Silver Finish Walnut ~Price Reduced!!! Original Price Was $8,000","6500","SOLD"
"MR7687","http://www.metroretrofurniture.com/images/desk2/am90scandinaviandesk08_t.jpg","Vintage Italian Mid Century Modern Wood Desk","995","SOLD"
"MR7847","http://www.metroretrofurniture.com/images/hermanmiller2/ar89aluminumgroupblackchair01_t.jpg","(1) Herman Miller Eames Aluminum Group Management Chair SOLD","695","SOLD"
"MR7788","http://www.metroretrofurniture.com/images/cabinet/ap13burlchinacabinet05_t.jpg","5ft Milo Baughman Style Burl China Hutch Cabinet","1995","SOLD"
"MR7950","http://www.metroretrofurniture.com/images/sidetable/ap16midcenturytables03_t.jpg","(2) Modern Italian Stainless Steel Side End Tables","2995","null"
"MR7561","http://www.metroretrofurniture.com/images/bookcase/16ftwallunit01_t.jpg","12.5ft Vintage Wood Glass Wall Unit Bookcase Display","895","null"
"MR7635","http://www.metroretrofurniture.com/images/Traditional/am71traditionalstylechairbrownleather07_t.jpg","(6) Vintage Carved Wood Dining Arm Chairs Circa 1920","1495","null"
"MR7827","http://www.metroretrofurniture.com/images/hermanmiller2/hermanmillerchestdresser04_t.jpg","Herman Miller Gilbert Rohde Walnut Chest of Drawers","2000","null"
"MR7916","http://www.metroretrofurniture.com/images/heywood/ao28heywoodwakefieldtablediningfivelegs04_t.jpg","Vintage Heywood Wakefield 5-Leg Extension Dining Table","2400","SOLD"
"MR7912","http://www.metroretrofurniture.com/images/tablesII/glassbrasstableandchairs07_t.jpg","DIA Design Institute America Hollywood Regency Brass Glass Dining Table 8 Chairs Set","null","SOLD"
"MR7887","http://www.metroretrofurniture.com/images/hermanmiller2/aq99timelifechairlighttan03_t.jpg","Herman Miller Time Life Office Executive Chair Leather","1295","SOLD"
"MR7737","http://www.metroretrofurniture.com/images/chairIII/ao01rockingchair02_t.jpg","Vintage Rocking Lounge Chair Manner of George Nakashima","495","null"
"MR7635","http://www.metroretrofurniture.com/images/Traditional/am71traditionalstylechairbrownleather03_t.jpg","(6) Vintage Carved Wood Dining Arm Chairs Circa 1920","1495","null"
"MR7740","http://www.metroretrofurniture.com/images/chairIII/an34whitevinylsidechairwoodlegs01_t.jpg","(2) Vintage Scandinavian Arne Jacobsen Ant Chair Style","399","SOLD"
"MR7985","http://www.metroretrofurniture.com/images/hermanmiller2/at14hmracetrack03_t.jpg","5ft Vintage Mid Century Herman Miller Eames Walnut Laminate Table Desk","900","null"
"MR7972","http://www.metroretrofurniture.com/images/lounge/as100cassinaloungechairsexcellent01_t.jpg","(2) Mario Bellini Italian Cassina Arm Chair Red Velvet","2500","SOLD"
"MR7828","http://www.metroretrofurniture.com/images/lounge/ap33tubularchromechairsnaugahyde06_t.jpg","(1) 1930s Art Deco KEM Weber Style Tubular Lounge Chair","795","SOLD"
"MR7837","http://www.metroretrofurniture.com/images/lamp/aq55blackandwhitefloorlamp02_t.jpg","Mid Century Modern Milky Acrylic Metal Floor Lamp","149","SOLD"
"MR7755","http://www.metroretrofurniture.com/images/art/ao44jerebutterflysculpture06_t.jpg","1969 Vintage Metal Butterfly Jere Hanging Art Sculpture","950","null"
"MR7588","http://www.metroretrofurniture.com/images/miscelaneous/am03fivepanelsectionalwoodframebeigefabric01_t.jpg","(1) Vintage Screen Divider Curved Panel Wood Trim","1000","null"
"MR7731","http://www.metroretrofurniture.com/images/stools/ad03bluestools03_t.jpg","Vintage Mid Century Modern Low Stool Chrome Base","79","null"
"MR7486","http://www.metroretrofurniture.com/images/hermanmiller2/ak68hermanmillerlaminatedesk05_t.jpg","Herman Miller George Nelson Action Office Robert Prost","295","SOLD"
"MR7542","http://www.metroretrofurniture.com/images/couch/al75purplefourseatersofacouch01_t.jpg","7.5"" Mid Century Modern Four Seater Sofa Couch Seating Tapered Wood Legs Violet Upholstery","950","SOLD"
"MR7466","http://www.metroretrofurniture.com/images/chairIII/ak33barberblackchair14_t.jpg","(1) Vintage Koken Premier Barber Chair","2900","null"
"MR7608","http://www.metroretrofurniture.com/images/bedset/am19twodrawersidetable09_t.jpg","(2) Vintage American Of Martinsville Night Stands Bleached Mahogany & Travertine Composition","1195","SOLD"
"MR7752","http://www.metroretrofurniture.com/images/couch/z77threeseatsalmoncolorcouch05_t.jpg","7ft Vintage Three Seater Lounge Sofa Couch Restored","1095","null"
"MR7784","http://www.metroretrofurniture.com/images/credenza/ao74credenzaoakwalnut01_t.jpg","Vintage Harvey Probber Mahogany Credenza File Cabinet","995","SOLD"
"MR7666","http://www.metroretrofurniture.com/images/lounge/am87maroonartdecoloungechairs05_t.jpg","(2) Vintage Art Deco Style Leather Lounge Arm Chairs","1595","SOLD"
"MR7945","http://www.metroretrofurniture.com/images/lamp/aq45pulldownceilinglambrasswhiteglass01_t.jpg","1950s Vintage Pull Down Brass Ceiling Lamp","299","SOLD"
"MR7781","http://www.metroretrofurniture.com/images/credenza/ao40breakfrontcabinetlisbon05_t.jpg","5ft Mid Century Credenza Breakfront Buffet Cabinet","895","SOLD"
"MR7515","http://www.metroretrofurniture.com/images/desk2/al51ebonizedcenturydeskandchair17_t.jpg","Vintage Ebonized Century Baker Credenza  File Drawers Electrical Wire Openings SOLD","1995","SOLD"
"MR7759","http://www.metroretrofurniture.com/images/plycraft/ap06vintagegeorgemalhauserchernerbentplywood07_t.jpg","(2) Vintage George Mulhauser Plycraft Lounge Chairs","1595","SOLD"
"MR7688","http://www.metroretrofurniture.com/images/paintings/ak41houstonskylightoilpainting01_t.jpg","Vintage 80s Houston Skyline Julie Fairchild Art SOLD","349","SOLD"
"MR7637","http://www.metroretrofurniture.com/images/chairIII/am73traditionalstylechairblack01_t.jpg","(1) Vintage Knoll Jens Risom Side Dining Chair","199","SOLD"
"MR7806","http://www.metroretrofurniture.com/images/zographos/ar27zographosbucketchairalphabase02_t.jpg","(1) Zographos 2 Bucket Low Back Chair Alpha Base Leather","695","SOLD"
"MR7502","http://www.metroretrofurniture.com/images/desk2/x25desk72x36x29vgnew03_t.jpg","Mid Century Modern 6Ft Walnut Empire Executive Desk","1095","SOLD"
"MR7873","http://www.metroretrofurniture.com/images/knoll2/as12knollarmloungechair04_t.jpg","(1) KNOLL Charles Pfister Lounge Chair 1051-P","1195","SOLD"
"MR7466","http://www.metroretrofurniture.com/images/chairIII/ak33barberblackchair07_t.jpg","(1) Vintage Koken Premier Barber Chair","2900","null"
"MR7608","http://www.metroretrofurniture.com/images/bedset/am19twodrawersidetable10_t.jpg","(2) Vintage American Of Martinsville Night Stands Bleached Mahogany & Travertine Composition","1195","SOLD"
"MR7790","http://www.metroretrofurniture.com/images/tablebase/ar37stainlesssteeeltablebase02_t.jpg","Industrial Accent Metal Dining Table Base","795","null"
"MR7574","http://www.metroretrofurniture.com/images/chairIII/al88bluefabriccheirwhitebase05_t.jpg","Vintage Adrian Pearsall Craft Associates Cone Lounge Chair","1400","SOLD"
"MR7626","http://www.metroretrofurniture.com/images/bench/mr7626milobaughamnbench01_t.jpg","Vintage Milo Baughman Bench","2800","SOLD"
"MR7599","http://www.metroretrofurniture.com/images/chairIII/am25highbackchaircane09_t.jpg","(6) Mid Century Modern Frankl Style Dining Chairs","1295","SOLD"
"MR7740","http://www.metroretrofurniture.com/images/chairIII/an34whitevinylsidechairwoodlegs02_t.jpg","(2) Vintage Scandinavian Arne Jacobsen Ant Chair Style","399","SOLD"
"MR7599","http://www.metroretrofurniture.com/images/chairIII/am25highbackchaircane12_t.jpg","(6) Mid Century Modern Frankl Style Dining Chairs","1295","SOLD"
"MR7568","http://www.metroretrofurniture.com/images/hermanmiller2/am08brownhermanmilleraluminumgrouo02_t.jpg","(1) Vintage Herman Miller Aluminum Group Management Chair","595","SOLD"
"MR7899","http://www.metroretrofurniture.com/images/tablesII/as27whitelaminatetopstoolchromebase02_t.jpg","Mini Wire Side End Table","99","SOLD"
"MR7899","http://www.metroretrofurniture.com/images/tablesII/as27whitelaminatetopstoolchromebase04_t.jpg","Mini Wire Side End Table","99","SOLD"
"MR7595","http://www.metroretrofurniture.com/images/credenza/am20credenzabreakfront04_t.jpg","5ft Vintage Oak Custom Made Architectural Credenza FREE SHIPPING! *consigned to NYC*","795","SOLD"
"MR7937","http://www.metroretrofurniture.com/images/hermanmillertable/ar64hmkivatriangletable06_t.jpg","Herman Miller Kiva Pebble Extender Work Table Eric Chan","495","SOLD"
"MR7686","http://www.metroretrofurniture.com/images/hermanmiller2/an61hermanmillerrolltopactionofficedesk05_t.jpg","Herman Miller George Nelson Action Office Series Desk","null","SOLD"
"MR7567","http://www.metroretrofurniture.com/images/hermanmiller2/am07purplecheckeredpatternhermanmilleraluminum04_t.jpg","(1) Vintage Herman Miller Aluminum Group Management Chair","595","SOLD"
"MR7528","http://www.metroretrofurniture.com/images/stow/al81credenzaslidingdoorsstowdavis01_t.jpg","5 ft Vintage Stow Davis Wood Breakfront Credenza Buffet","895","SOLD"
"MR7872","http://www.metroretrofurniture.com/images/knoll2/as25threeseaterknollpfistersofa07_t.jpg","7ft KNOLL Charles Pfister Three Seater 1053P Sofa Couch","3995","SOLD"
"MR7596","http://www.metroretrofurniture.com/images/credenza/am17smallcredenzathreedrawerstwoslidingdoors07_t.jpg","Vintage Scandinavian Teak Credenza Buffet Cabinet","795","SOLD"
"MR7757","http://www.metroretrofurniture.com/images/desk2/ao65mr6499lshapedeskwithreturn05_t.jpg","Mid Century Modern Leopold L Shaped Desk With Return","895","SOLD"
"MR7598","http://www.metroretrofurniture.com/images/knoll/am22marbleflorenceknollcoffeetablechromebase02_t.jpg","Florence Knoll Rojo Marble Chrome Coffee Table","1995","SOLD"
"MR7500","http://www.metroretrofurniture.com/images/bench/al37winevinylbench01_t.jpg","3.5 ft Mid Century Modern Wood Chrome Frame Bench","495","null"
"MR7624","http://www.metroretrofurniture.com/images/artesian/redcushion02_t.jpg","(1) Knoll Saarinen Style Seat Cushion","89","SOLD"
"MR7519","http://www.metroretrofurniture.com/images/stow/ag82burltopdesk07_t.jpg","6ft Vintage Stow Davis Burl Top Wood Desk","1195","SOLD"
"MR7575","http://www.metroretrofurniture.com/images/hermanmiller2/ab70hermanmillerfiberglassyellowsidechair01_t.jpg","(2) Vintage Eames Fiberglass Side Shell Chair Eiffel","699","SOLD"
"MR7876","http://www.metroretrofurniture.com/images/lounge/ao32loungechairscrownupholsteringco01_t.jpg","His & Hers 50s Vintage Slipper Lounge Chairs Set","695","SOLD"
"MR7493","http://www.metroretrofurniture.com/images/lounge/al30loungescandinavianchairfootrest06_t.jpg","Milo Baughman Thayer Coggin Original Recliner Lounge","995","SOLD"
"MR7614","http://www.metroretrofurniture.com/images/armchairs/am41armchairbrownfabric4starchromebase03_t.jpg","(2) Vintage Italian Living Divani Jelly Armchair","1795","null"
"MR7633","http://www.metroretrofurniture.com/images/stow/af58am30al60stowdavisdesk09stowdavisdesk06_t.jpg","Stow Davis Desk & Kneehole Credenza Modern Set Restored SOLD","3495","SOLD"
"MR7572","http://www.metroretrofurniture.com/images/lounge/aj23orangeloungechair05_t.jpg","Restored Scandinavian Lounge Armchair and Ottoman Set","2100","SOLD"
"MR7833","http://www.metroretrofurniture.com/images/cabinet/ar85danishtabletwodrawers08_t.jpg","Vintage Danish Teak Low Table Cabinet Thygesen Sørensen","795","SOLD"
"MR7994","http://www.metroretrofurniture.com/images/frattinipropellers/at30knollcredenzaperenti06_t.jpg","5ft Knoll Frattini Propeller Credenza Sideboard Buffet","1895","SOLD"
"MR7599","http://www.metroretrofurniture.com/images/chairIII/am25highbackchaircane11_t.jpg","(6) Mid Century Modern Frankl Style Dining Chairs","1295","SOLD"
"MR7786","http://www.metroretrofurniture.com/images/tablesII/ap31smallartdecowoodglasstable01_t.jpg","Vintage Walnut Glass Boomerang Occasional Coffee Table","1700","SOLD"
"MR7799","http://www.metroretrofurniture.com/images/sidetable/ar35marbleknollstyletable04_t.jpg","Vintage Florence Knoll Style Marble Side End Table","495","SOLD"
"MR7544","http://www.metroretrofurniture.com/images/chairIII/aj90diningchairstanvelevtupholsterychromelegs05_t.jpg","(4) Mid Century Modern Chrome Velvet Tan Dining Chairs","695","null"
"MR7573","http://www.metroretrofurniture.com/images/lounge/aj82brownsuedearmchair07_t.jpg","(2) Hollywood Regency Lounge Arm Chair Set Restored","1195","SOLD"
"MR7485","http://www.metroretrofurniture.com/images/hermanmiller2/al08hermanmillertabledesk01_t.jpg","sold Herman Miller Action Office Table Desk Robert Propst George Nelson","295","SOLD"
"MR7998","http://www.metroretrofurniture.com/images/knoll2/as95gavinaknollinternationalchairsleatherseat08_t.jpg","(2) Knoll Marcel Breuer Cesca Side Chair Leather","299","SOLD"
"MR7951","http://www.metroretrofurniture.com/images/knoll2/as60knollpfisterblueandbrown02_t.jpg","(2) KNOLL CHARLES PFISTER 1051 Petite Lounge Chair Down","1595","SOLD"
"MR7913","http://www.metroretrofurniture.com/images/stow/ap57stowdaviscredenza05_t.jpg","(2) Mid Century Modern Jens Risom Walnut Credenza","1095","SOLD"
"MR7517","http://www.metroretrofurniture.com/images/credenza/al66coincilcredenza01_t.jpg","6ft Vintage Councill Mahogany Credenza File Cabinet","1995","SOLD"
"MR7771","http://www.metroretrofurniture.com/images/mies/ao79miesbarcelonachairblackletheritaly03_t.jpg","Gordon Set Barcelona Chair & Ottoman Mies Van Der Rohe","1995","SOLD"
"MR7613","http://www.metroretrofurniture.com/images/desk2/am43blackvinylandglasstoproundshape01_t.jpg","Mid Century Modern Walnut Desk","1495","SOLD"
"MR7557","http://www.metroretrofurniture.com/images/sarah/q01steelcasearmchairblackar_t.jpg","sold Mid Century Modern STEELCASE Office Arm Chair","125","SOLD"
